season,celebrity_name,ballroom_partner,week,score_week_total,num_judges,has_bonus,active,elimination_week,eliminated,finals_week,placement,results
5,Floyd Mayweather Jr. ,Karina Smirnoff,10,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
5,Floyd Mayweather Jr. ,Karina Smirnoff,11,0.0,0,0,0,4.0,1,10,9,Eliminated Week 4
5,Helio Castroneves,Julianne Hough,1,25.0,3,0,1,11.0,0,10,1,1st Place
5,Helio Castroneves,Julianne Hough,2,27.0,3,0,1,11.0,0,10,1,1st Place
5,Helio Castroneves,Julianne Hough,3,24.0,3,0,1,11.0,0,10,1,1st Place
5,Helio Castroneves,Julianne Hough,4,27.0,3,0,1,11.0,0,10,1,1st Place
5,Helio Castroneves,Julianne Hough,5,23.0,3,0,1,11.0,0,10,1,1st Place
5,Helio Castroneves,Julianne Hough,6,28.0,3,0,1,11.0,0,10,1,1st Place
5,Helio Castroneves,Julianne Hough,7,26.0,3,1,1,11.0,0,10,1,1st Place
5,Helio Castroneves,Julianne Hough,8,28.5,3,1,1,11.0,0,10,1,1st Place
5,Helio Castroneves,Julianne Hough,9,30.0,3,0,1,11.0,0,10,1,1st Place
5,Helio Castroneves,Julianne Hough,10,27.999900000000004,3,1,1,11.0,0,10,1,1st Place
5,Helio Castroneves,Julianne Hough,11,0.0,0,0,0,11.0,1,10,1,1st Place
5,Jane Seymour,Tony Dovolani,1,24.0,3,0,1,7.0,0,10,6,Eliminated Week 7
5,Jane Seymour,Tony Dovolani,2,21.0,3,0,1,7.0,0,10,6,Eliminated Week 7
5,Jane Seymour,Tony Dovolani,3,27.0,3,0,1,7.0,0,10,6,Eliminated Week 7
5,Jane Seymour,Tony Dovolani,4,26.0,3,0,1,7.0,0,10,6,Eliminated Week 7
5,Jane Seymour,Tony Dovolani,5,26.0,3,0,1,7.0,0,10,6,Eliminated Week 7
5,Jane Seymour,Tony Dovolani,6,22.0,3,0,1,7.0,0,10,6,Eliminated Week 7
5,Jane Seymour,Tony Dovolani,7,25.0,3,1,1,7.0,1,10,6,Eliminated Week 7
5,Jane Seymour,Tony Dovolani,8,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
5,Jane Seymour,Tony Dovolani,9,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
5,Jane Seymour,Tony Dovolani,10,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
5,Jane Seymour,Tony Dovolani,11,0.0,0,0,0,7.0,1,10,6,Eliminated Week 7
5,Jennie Garth,Derek Hough,1,21.0,3,0,1,9.0,0,10,4,Eliminated Week 9
5,Jennie Garth,Derek Hough,2,21.0,3,0,1,9.0,0,10,4,Eliminated Week 9
5,Jennie Garth,Derek Hough,3,26.0,3,0,1,9.0,0,10,4,Eliminated Week 9
5,Jennie Garth,Derek Hough,4,27.0,3,0,1,9.0,0,10,4,Eliminated Week 9
5,Jennie Garth,Derek Hough,5,25.0,3,0,1,9.0,0,10,4,Eliminated Week 9
5,Jennie Garth,Derek Hough,6,27.0,3,0,1,9.0,0,10,4,Eliminated Week 9
5,Jennie Garth,Derek Hough,7,26.5,3,1,1,9.0,0,10,4,Eliminated Week 9
5,Jennie Garth,Derek Hough,8,25.0,3,1,1,9.0,0,10,4,Eliminated Week 9
5,Jennie Garth,Derek Hough,9,29.0,3,1,1,9.0,1,10,4,Eliminated Week 9
5,Jennie Garth,Derek Hough,10,0.0,3,0,0,9.0,1,10,4,Eliminated Week 9
5,Jennie Garth,Derek Hough,11,0.0,0,0,0,9.0,1,10,4,Eliminated Week 9
5,Josie Maran,Alec Mazo,1,16.0,3,0,1,1.0,1,10,12,Eliminated Week 1
5,Josie Maran,Alec Mazo,2,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
5,Josie Maran,Alec Mazo,3,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
5,Josie Maran,Alec Mazo,4,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
5,Josie Maran,Alec Mazo,5,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
5,Josie Maran,Alec Mazo,6,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
5,Josie Maran,Alec Mazo,7,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
5,Josie Maran,Alec Mazo,8,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
5,Josie Maran,Alec Mazo,9,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
5,Josie Maran,Alec Mazo,10,0.0,3,0,0,1.0,1,10,12,Eliminated Week 1
5,Josie Maran,Alec Mazo,11,0.0,0,0,0,1.0,1,10,12,Eliminated Week 1
5,Marie Osmond,Jonathan Roberts,1,21.0,3,0,1,11.0,0,10,3,3rd Place
5,Marie Osmond,Jonathan Roberts,2,24.0,3,0,1,11.0,0,10,3,3rd Place
5,Marie Osmond,Jonathan Roberts,3,26.0,3,0,1,11.0,0,10,3,3rd Place
5,Marie Osmond,Jonathan Roberts,4,26.0,3,0,1,11.0,0,10,3,3rd Place
5,Marie Osmond,Jonathan Roberts,5,21.0,3,0,1,11.0,0,10,3,3rd Place
5,Marie Osmond,Jonathan Roberts,6,23.0,3,0,1,11.0,0,10,3,3rd Place
5,Marie Osmond,Jonathan Roberts,7,26.0,3,1,1,11.0,0,10,3,3rd Place
5,Marie Osmond,Jonathan Roberts,8,24.5,3,1,1,11.0,0,10,3,3rd Place
5,Marie Osmond,Jonathan Roberts,9,28.0,3,1,1,11.0,0,10,3,3rd Place
5,Marie Osmond,Jonathan Roberts,10,23.0,3,1,1,11.0,0,10,3,3rd Place
5,Marie Osmond,Jonathan Roberts,11,0.0,0,0,0,11.0,1,10,3,3rd Place
5,Mark Cuban,Kym Johnson,1,21.0,3,0,1,5.0,0,10,8,Eliminated Week 5
5,Mark Cuban,Kym Johnson,2,18.0,3,0,1,5.0,0,10,8,Eliminated Week 5
5,Mark Cuban,Kym Johnson,3,20.0,3,0,1,5.0,0,10,8,Eliminated Week 5
5,Mark Cuban,Kym Johnson,4,22.0,3,0,1,5.0,0,10,8,Eliminated Week 5
5,Mark Cuban,Kym Johnson,5,21.0,3,0,1,5.0,1,10,8,Eliminated Week 5
5,Mark Cuban,Kym Johnson,6,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
5,Mark Cuban,Kym Johnson,7,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
5,Mark Cuban,Kym Johnson,8,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
5,Mark Cuban,Kym Johnson,9,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
5,Mark Cuban,Kym Johnson,10,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
5,Mark Cuban,Kym Johnson,11,0.0,0,0,0,5.0,1,10,8,Eliminated Week 5
5,Mel B,Maksim Chmerkoskiy,1,24.0,3,0,1,11.0,0,10,2,2nd Place
5,Mel B,Maksim Chmerkoskiy,2,23.0,3,0,1,11.0,0,10,2,2nd Place
5,Mel B,Maksim Chmerkoskiy,3,27.0,3,0,1,11.0,0,10,2,2nd Place
5,Mel B,Maksim Chmerkoskiy,4,26.0,3,0,1,11.0,0,10,2,2nd Place
5,Mel B,Maksim Chmerkoskiy,5,29.0,3,0,1,11.0,0,10,2,2nd Place
5,Mel B,Maksim Chmerkoskiy,6,30.0,3,0,1,11.0,0,10,2,2nd Place
5,Mel B,Maksim Chmerkoskiy,7,27.0,3,0,1,11.0,0,10,2,2nd Place
5,Mel B,Maksim Chmerkoskiy,8,28.0,3,1,1,11.0,0,10,2,2nd Place
5,Mel B,Maksim Chmerkoskiy,9,30.0,3,0,1,11.0,0,10,2,2nd Place
5,Mel B,Maksim Chmerkoskiy,10,28.333199999999998,3,1,1,11.0,0,10,2,2nd Place
5,Mel B,Maksim Chmerkoskiy,11,0.0,0,0,0,11.0,1,10,2,2nd Place
5,Sabrina Bryan,Mark Ballas,1,26.0,3,0,1,6.0,0,10,7,Eliminated Week 6
5,Sabrina Bryan,Mark Ballas,2,26.0,3,0,1,6.0,0,10,7,Eliminated Week 6
5,Sabrina Bryan,Mark Ballas,3,27.0,3,0,1,6.0,0,10,7,Eliminated Week 6
5,Sabrina Bryan,Mark Ballas,4,30.0,3,0,1,6.0,0,10,7,Eliminated Week 6
5,Sabrina Bryan,Mark Ballas,5,28.0,3,0,1,6.0,0,10,7,Eliminated Week 6
5,Sabrina Bryan,Mark Ballas,6,25.0,3,0,1,6.0,1,10,7,Eliminated Week 6
5,Sabrina Bryan,Mark Ballas,7,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
5,Sabrina Bryan,Mark Ballas,8,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
5,Sabrina Bryan,Mark Ballas,9,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
5,Sabrina Bryan,Mark Ballas,10,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
5,Sabrina Bryan,Mark Ballas,11,0.0,0,0,0,6.0,1,10,7,Eliminated Week 6
5,Wayne Newton,Cheryl Burke,1,19.0,3,0,1,3.0,0,10,10,Eliminated Week 3
5,Wayne Newton,Cheryl Burke,2,15.0,3,0,1,3.0,0,10,10,Eliminated Week 3
5,Wayne Newton,Cheryl Burke,3,18.0,3,0,1,3.0,1,10,10,Eliminated Week 3
5,Wayne Newton,Cheryl Burke,4,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
5,Wayne Newton,Cheryl Burke,5,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
5,Wayne Newton,Cheryl Burke,6,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
5,Wayne Newton,Cheryl Burke,7,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
5,Wayne Newton,Cheryl Burke,8,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
5,Wayne Newton,Cheryl Burke,9,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
5,Wayne Newton,Cheryl Burke,10,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
5,Wayne Newton,Cheryl Burke,11,0.0,0,0,0,3.0,1,10,10,Eliminated Week 3
6,Adam Carolla,Julianne Hough,1,15.0,3,0,1,4.0,0,10,9,Eliminated Week 4
6,Adam Carolla,Julianne Hough,2,19.0,3,0,1,4.0,0,10,9,Eliminated Week 4
6,Adam Carolla,Julianne Hough,3,21.0,3,0,1,4.0,0,10,9,Eliminated Week 4
6,Adam Carolla,Julianne Hough,4,19.0,3,0,1,4.0,1,10,9,Eliminated Week 4
6,Adam Carolla,Julianne Hough,5,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
6,Adam Carolla,Julianne Hough,6,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
6,Adam Carolla,Julianne Hough,7,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
6,Adam Carolla,Julianne Hough,8,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
6,Adam Carolla,Julianne Hough,9,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
6,Adam Carolla,Julianne Hough,10,0.0,3,0,0,4.0,1,10,9,Eliminated Week 4
6,Adam Carolla,Julianne Hough,11,0.0,0,0,0,4.0,1,10,9,Eliminated Week 4
6,Cristian de la Fuente,Cheryl Burke,1,21.0,3,0,1,11.0,0,10,3,3rd Place
6,Cristian de la Fuente,Cheryl Burke,2,20.0,3,0,1,11.0,0,10,3,3rd Place
6,Cristian de la Fuente,Cheryl Burke,3,25.0,3,0,1,11.0,0,10,3,3rd Place
6,Cristian de la Fuente,Cheryl Burke,4,26.0,3,0,1,11.0,0,10,3,3rd Place
6,Cristian de la Fuente,Cheryl Burke,5,23.0,3,0,1,11.0,0,10,3,3rd Place
6,Cristian de la Fuente,Cheryl Burke,6,27.0,3,0,1,11.0,0,10,3,3rd Place
6,Cristian de la Fuente,Cheryl Burke,7,23.0,3,1,1,11.0,0,10,3,3rd Place
6,Cristian de la Fuente,Cheryl Burke,8,28.5,3,1,1,11.0,0,10,3,3rd Place
6,Cristian de la Fuente,Cheryl Burke,9,28.0,3,1,1,11.0,0,10,3,3rd Place
6,Cristian de la Fuente,Cheryl Burke,10,26.0,3,0,1,11.0,0,10,3,3rd Place
6,Cristian de la Fuente,Cheryl Burke,11,0.0,0,0,0,11.0,1,10,3,3rd Place
6,Jason Taylor,Edyta Sliwinska,1,22.0,3,0,1,11.0,0,10,2,2nd Place
6,Jason Taylor,Edyta Sliwinska,2,27.0,3,0,1,11.0,0,10,2,2nd Place
6,Jason Taylor,Edyta Sliwinska,3,23.0,3,0,1,11.0,0,10,2,2nd Place
6,Jason Taylor,Edyta Sliwinska,4,29.0,3,0,1,11.0,0,10,2,2nd Place
6,Jason Taylor,Edyta Sliwinska,5,27.0,3,0,1,11.0,0,10,2,2nd Place
6,Jason Taylor,Edyta Sliwinska,6,24.0,3,0,1,11.0,0,10,2,2nd Place
6,Jason Taylor,Edyta Sliwinska,7,27.5,3,1,1,11.0,0,10,2,2nd Place
6,Jason Taylor,Edyta Sliwinska,8,26.0,3,0,1,11.0,0,10,2,2nd Place
6,Jason Taylor,Edyta Sliwinska,9,27.5,3,1,1,11.0,0,10,2,2nd Place
6,Jason Taylor,Edyta Sliwinska,10,28.5,3,1,1,11.0,0,10,2,2nd Place
6,Jason Taylor,Edyta Sliwinska,11,0.0,0,0,0,11.0,1,10,2,2nd Place
6,Kristi Yamaguchi,Mark Ballas,1,27.0,3,0,1,11.0,0,10,1,1st Place
6,Kristi Yamaguchi,Mark Ballas,2,27.0,3,0,1,11.0,0,10,1,1st Place
6,Kristi Yamaguchi,Mark Ballas,3,27.0,3,0,1,11.0,0,10,1,1st Place
6,Kristi Yamaguchi,Mark Ballas,4,29.0,3,0,1,11.0,0,10,1,1st Place
6,Kristi Yamaguchi,Mark Ballas,5,29.0,3,0,1,11.0,0,10,1,1st Place
6,Kristi Yamaguchi,Mark Ballas,6,30.0,3,0,1,11.0,0,10,1,1st Place
6,Kristi Yamaguchi,Mark Ballas,7,27.0,3,1,1,11.0,0,10,1,1st Place
6,Kristi Yamaguchi,Mark Ballas,8,27.5,3,1,1,11.0,0,10,1,1st Place
6,Kristi Yamaguchi,Mark Ballas,9,28.5,3,1,1,11.0,0,10,1,1st Place
6,Kristi Yamaguchi,Mark Ballas,10,30.0,3,0,1,11.0,0,10,1,1st Place
6,Kristi Yamaguchi,Mark Ballas,11,0.0,0,0,0,11.0,1,10,1,1st Place
6,Mario,Karina Smirnoff,1,24.0,3,0,1,8.0,0,10,5,Eliminated Week 8
6,Mario,Karina Smirnoff,2,26.0,3,0,1,8.0,0,10,5,Eliminated Week 8
6,Mario,Karina Smirnoff,3,21.0,3,0,1,8.0,0,10,5,Eliminated Week 8
6,Mario,Karina Smirnoff,4,24.0,3,0,1,8.0,0,10,5,Eliminated Week 8
6,Mario,Karina Smirnoff,5,27.0,3,0,1,8.0,0,10,5,Eliminated Week 8
6,Mario,Karina Smirnoff,6,28.0,3,0,1,8.0,0,10,5,Eliminated Week 8
6,Mario,Karina Smirnoff,7,25.5,3,1,1,8.0,0,10,5,Eliminated Week 8
6,Mario,Karina Smirnoff,8,26.5,3,1,1,8.0,1,10,5,Eliminated Week 8
6,Mario,Karina Smirnoff,9,0.0,3,0,0,8.0,1,10,5,Eliminated Week 8
6,Mario,Karina Smirnoff,10,0.0,3,0,0,8.0,1,10,5,Eliminated Week 8
6,Mario,Karina Smirnoff,11,0.0,0,0,0,8.0,1,10,5,Eliminated Week 8
6,Marissa Jaret Winokur,Tony Dovolani,1,18.0,3,0,1,9.0,0,10,4,Eliminated Week 9
6,Marissa Jaret Winokur,Tony Dovolani,2,21.0,3,0,1,9.0,0,10,4,Eliminated Week 9
6,Marissa Jaret Winokur,Tony Dovolani,3,19.0,3,0,1,9.0,0,10,4,Eliminated Week 9
6,Marissa Jaret Winokur,Tony Dovolani,4,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9
6,Marissa Jaret Winokur,Tony Dovolani,5,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9
6,Marissa Jaret Winokur,Tony Dovolani,6,26.0,3,0,1,9.0,0,10,4,Eliminated Week 9
6,Marissa Jaret Winokur,Tony Dovolani,7,26.0,3,1,1,9.0,0,10,4,Eliminated Week 9
6,Marissa Jaret Winokur,Tony Dovolani,8,25.0,3,1,1,9.0,0,10,4,Eliminated Week 9
6,Marissa Jaret Winokur,Tony Dovolani,9,26.0,3,1,1,9.0,1,10,4,Eliminated Week 9
6,Marissa Jaret Winokur,Tony Dovolani,10,0.0,3,0,0,9.0,1,10,4,Eliminated Week 9
6,Marissa Jaret Winokur,Tony Dovolani,11,0.0,0,0,0,9.0,1,10,4,Eliminated Week 9
6,Marlee Matlin,Fabian Sanchez,1,22.0,3,0,1,6.0,0,10,7,Eliminated Week 6
6,Marlee Matlin,Fabian Sanchez,2,24.0,3,0,1,6.0,0,10,7,Eliminated Week 6
6,Marlee Matlin,Fabian Sanchez,3,21.0,3,0,1,6.0,0,10,7,Eliminated Week 6
6,Marlee Matlin,Fabian Sanchez,4,24.0,3,0,1,6.0,0,10,7,Eliminated Week 6
6,Marlee Matlin,Fabian Sanchez,5,22.0,3,0,1,6.0,0,10,7,Eliminated Week 6
6,Marlee Matlin,Fabian Sanchez,6,21.0,3,0,1,6.0,1,10,7,Eliminated Week 6
6,Marlee Matlin,Fabian Sanchez,7,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
6,Marlee Matlin,Fabian Sanchez,8,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
6,Marlee Matlin,Fabian Sanchez,9,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
6,Marlee Matlin,Fabian Sanchez,10,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
6,Marlee Matlin,Fabian Sanchez,11,0.0,0,0,0,6.0,1,10,7,Eliminated Week 6
6,Monica Seles,Jonathan Roberts,1,15.0,3,0,1,2.0,0,10,11,Eliminated Week 2
6,Monica Seles,Jonathan Roberts,2,15.0,3,0,1,2.0,1,10,11,Eliminated Week 2
6,Monica Seles,Jonathan Roberts,3,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
6,Monica Seles,Jonathan Roberts,4,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
6,Monica Seles,Jonathan Roberts,5,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
6,Monica Seles,Jonathan Roberts,6,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
6,Monica Seles,Jonathan Roberts,7,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
6,Monica Seles,Jonathan Roberts,8,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
6,Monica Seles,Jonathan Roberts,9,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
6,Monica Seles,Jonathan Roberts,10,0.0,3,0,0,2.0,1,10,11,Eliminated Week 2
6,Monica Seles,Jonathan Roberts,11,0.0,0,0,0,2.0,1,10,11,Eliminated Week 2
6,Penn Jillette,Kym Johnson,1,16.0,3,0,1,2.0,0,10,12,Eliminated Week 2
6,Penn Jillette,Kym Johnson,2,17.0,3,0,1,2.0,1,10,12,Eliminated Week 2
6,Penn Jillette,Kym Johnson,3,0.0,3,0,0,2.0,1,10,12,Eliminated Week 2
6,Penn Jillette,Kym Johnson,4,0.0,3,0,0,2.0,1,10,12,Eliminated Week 2
6,Penn Jillette,Kym Johnson,5,0.0,3,0,0,2.0,1,10,12,Eliminated Week 2
6,Penn Jillette,Kym Johnson,6,0.0,3,0,0,2.0,1,10,12,Eliminated Week 2
6,Penn Jillette,Kym Johnson,7,0.0,3,0,0,2.0,1,10,12,Eliminated Week 2
6,Penn Jillette,Kym Johnson,8,0.0,3,0,0,2.0,1,10,12,Eliminated Week 2
6,Penn Jillette,Kym Johnson,9,0.0,3,0,0,2.0,1,10,12,Eliminated Week 2
6,Penn Jillette,Kym Johnson,10,0.0,3,0,0,2.0,1,10,12,Eliminated Week 2
6,Penn Jillette,Kym Johnson,11,0.0,0,0,0,2.0,1,10,12,Eliminated Week 2
6,Priscilla Presley,Louis van Amstel,1,24.0,3,0,1,5.0,0,10,8,Eliminated Week 5
6,Priscilla Presley,Louis van Amstel,2,21.0,3,0,1,5.0,0,10,8,Eliminated Week 5
6,Priscilla Presley,Louis van Amstel,3,26.0,3,0,1,5.0,0,10,8,Eliminated Week 5
6,Priscilla Presley,Louis van Amstel,4,22.0,3,0,1,5.0,0,10,8,Eliminated Week 5
6,Priscilla Presley,Louis van Amstel,5,21.0,3,0,1,5.0,1,10,8,Eliminated Week 5
6,Priscilla Presley,Louis van Amstel,6,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
6,Priscilla Presley,Louis van Amstel,7,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
6,Priscilla Presley,Louis van Amstel,8,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
6,Priscilla Presley,Louis van Amstel,9,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
6,Priscilla Presley,Louis van Amstel,10,0.0,3,0,0,5.0,1,10,8,Eliminated Week 5
6,Priscilla Presley,Louis van Amstel,11,0.0,0,0,0,5.0,1,10,8,Eliminated Week 5
6,Shannon Elizabeth,Derek Hough,1,21.0,3,0,1,7.0,0,10,6,Eliminated Week 7
6,Shannon Elizabeth,Derek Hough,2,24.0,3,0,1,7.0,0,10,6,Eliminated Week 7
6,Shannon Elizabeth,Derek Hough,3,24.0,3,0,1,7.0,0,10,6,Eliminated Week 7
6,Shannon Elizabeth,Derek Hough,4,28.0,3,0,1,7.0,0,10,6,Eliminated Week 7
6,Shannon Elizabeth,Derek Hough,5,23.0,3,0,1,7.0,0,10,6,Eliminated Week 7
6,Shannon Elizabeth,Derek Hough,6,24.0,3,0,1,7.0,0,10,6,Eliminated Week 7
6,Shannon Elizabeth,Derek Hough,7,25.5,3,1,1,7.0,1,10,6,Eliminated Week 7
6,Shannon Elizabeth,Derek Hough,8,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
6,Shannon Elizabeth,Derek Hough,9,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
6,Shannon Elizabeth,Derek Hough,10,0.0,3,0,0,7.0,1,10,6,Eliminated Week 7
6,Shannon Elizabeth,Derek Hough,11,0.0,0,0,0,7.0,1,10,6,Eliminated Week 7
6,Steve Guttenberg,Anna Trebunskaya,1,18.0,3,0,1,3.0,0,10,10,Eliminated Week 3
6,Steve Guttenberg,Anna Trebunskaya,2,16.0,3,0,1,3.0,0,10,10,Eliminated Week 3
6,Steve Guttenberg,Anna Trebunskaya,3,21.0,3,0,1,3.0,1,10,10,Eliminated Week 3
6,Steve Guttenberg,Anna Trebunskaya,4,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
6,Steve Guttenberg,Anna Trebunskaya,5,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
6,Steve Guttenberg,Anna Trebunskaya,6,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
6,Steve Guttenberg,Anna Trebunskaya,7,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
6,Steve Guttenberg,Anna Trebunskaya,8,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
6,Steve Guttenberg,Anna Trebunskaya,9,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
6,Steve Guttenberg,Anna Trebunskaya,10,0.0,3,0,0,3.0,1,10,10,Eliminated Week 3
6,Steve Guttenberg,Anna Trebunskaya,11,0.0,0,0,0,3.0,1,10,10,Eliminated Week 3
7,Brooke Burke,Derek Hough,1,24.5,3,1,1,11.0,0,10,1,1st Place
7,Brooke Burke,Derek Hough,2,24.0,3,0,1,11.0,0,10,1,1st Place
7,Brooke Burke,Derek Hough,3,28.0,3,0,1,11.0,0,10,1,1st Place
7,Brooke Burke,Derek Hough,4,26.0,3,0,1,11.0,0,10,1,1st Place
7,Brooke Burke,Derek Hough,5,29.0,3,0,1,11.0,0,10,1,1st Place
7,Brooke Burke,Derek Hough,6,26.0,3,0,1,11.0,0,10,1,1st Place
7,Brooke Burke,Derek Hough,7,30.0,3,0,1,11.0,0,10,1,1st Place
7,Brooke Burke,Derek Hough,8,27.5,3,1,1,11.0,0,10,1,1st Place
7,Brooke Burke,Derek Hough,9,24.5,3,1,1,11.0,0,10,1,1st Place
7,Brooke Burke,Derek Hough,10,30.0,3,0,1,11.0,0,10,1,1st Place
7,Brooke Burke,Derek Hough,11,0.0,0,0,0,11.0,1,10,1,1st Place
7,Cloris Leachman,Corky Ballas,1,16.0,3,0,1,6.0,0,10,7,Eliminated Week 6
7,Cloris Leachman,Corky Ballas,2,15.0,3,0,1,6.0,0,10,7,Eliminated Week 6
7,Cloris Leachman,Corky Ballas,3,16.0,3,0,1,6.0,0,10,7,Eliminated Week 6
7,Cloris Leachman,Corky Ballas,4,22.0,3,0,1,6.0,0,10,7,Eliminated Week 6
7,Cloris Leachman,Corky Ballas,5,21.0,3,0,1,6.0,0,10,7,Eliminated Week 6
7,Cloris Leachman,Corky Ballas,6,15.0,3,0,1,6.0,1,10,7,Eliminated Week 6
7,Cloris Leachman,Corky Ballas,7,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
7,Cloris Leachman,Corky Ballas,8,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
7,Cloris Leachman,Corky Ballas,9,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
7,Cloris Leachman,Corky Ballas,10,0.0,3,0,0,6.0,1,10,7,Eliminated Week 6
7,Cloris Leachman,Corky Ballas,11,0.0,0,0,0,6.0,1,10,7,Eliminated Week 6
7,Cody Linley,Julianne Hough,1,20.5,3,1,1,9.0,0,10,4,Eliminated Week 9
7,Cody Linley,Julianne Hough,2,21.0,3,0,1,9.0,0,10,4,Eliminated Week 9
7,Cody Linley,Julianne Hough,3,21.0,3,0,1,9.0,0,10,4,Eliminated Week 9
7,Cody Linley,Julianne Hough,4,23.0,3,0,1,9.0,0,10,4,Eliminated Week 9
7,Cody Linley,Julianne Hough,5,28.0,3,0,1,9.0,0,10,4,Eliminated Week 9
7,Cody Linley,Julianne Hough,6,23.0,3,0,1,9.0,0,10,4,Eliminated Week 9
7,Cody Linley,Julianne Hough,7,22.0,3,0,1,9.0,0,10,4,Eliminated Week 9
7,Cody Linley,Julianne Hough,8,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9
7,Cody Linley,Julianne Hough,9,23.0,3,1,1,9.0,1,10,4,Eliminated Week 9
7,Cody Linley,Julianne Hough,10,0.0,3,0,0,9.0,1,10,4,Eliminated Week 9
7,Cody Linley,Julianne Hough,11,0.0,0,0,0,9.0,1,10,4,Eliminated Week 9
7,Jeffrey Ross,Edyta Sliwinska,1,12.0,3,0,1,1.0,1,10,13,Eliminated Week 1
7,Jeffrey Ross,Edyta Sliwinska,2,0.0,3,0,0,1.0,1,10,13,Eliminated Week 1
7,Jeffrey Ross,Edyta Sliwinska,3,0.0,3,0,0,1.0,1,10,13,Eliminated Week 1
7,Jeffrey Ross,Edyta Sliwinska,4,0.0,3,0,0,1.0,1,10,13,Eliminated Week 1
7,Jeffrey Ross,Edyta Sliwinska,5,0.0,3,0,0,1.0,1,10,13,Eliminated Week 1
7,Jeffrey Ross,Edyta Sliwinska,6,0.0,3,0,0,1.0,1,10,13,Eliminated Week 1
7,Jeffrey Ross,Edyta Sliwinska,7,0.0,3,0,0,1.0,1,10,13,Eliminated Week 1
7,Jeffrey Ross,Edyta Sliwinska,8,0.0,3,0,0,1.0,1,10,13,Eliminated Week 1
7,Jeffrey Ross,Edyta Sliwinska,9,0.0,3,0,0,1.0,1,10,13,Eliminated Week 1
7,Jeffrey Ross,Edyta Sliwinska,10,0.0,3,0,0,1.0,1,10,13,Eliminated Week 1
