season,celebrity_name,ballroom_partner,week,score_week_total,num_judges,has_bonus,active,elimination_week,eliminated,finals_week,placement,results,contestant_id,age,industry_dummy,z_J,p_prev,underdog,S,region_us,log_f_ratio,f
34,Whitney Leavitt,Mark Ballas,7,42.0,4,1,1,10.0,0,11,6,Eliminated Week 10,343,32,0,0.9767441860465116,1.5,0.0,1.1400676733222028,1,-2.5584278811044956,1e-10
34,Whitney Leavitt,Mark Ballas,8,39.5,4,1,1,10.0,0,11,6,Eliminated Week 10,343,32,0,1.0,2.0,0.0,1.1472222695873915,1,-2.8782313662425554,1e-10
34,Whitney Leavitt,Mark Ballas,9,42.0,4,1,1,10.0,0,11,6,Eliminated Week 10,343,32,0,1.0,1.0,0.0,0.7786628214276606,1,-3.28940727570578,1e-10
34,Whitney Leavitt,Mark Ballas,10,29.0,3,0,1,10.0,1,11,6,Eliminated Week 10,343,32,0,0.9830508474576272,2.0,0.0,0.5345224838248469,1,-3.837641821656742,1e-10
4,Apolo Anton Ohno,Julianne Hough,1,21.0,3,0,1,11.0,0,10,1,1st Place,344,24,0,0.875,0.0,0.0,0.7054158099788757,1,20.932591754491323,1.0
4,Apolo Anton Ohno,Julianne Hough,2,26.0,3,0,1,11.0,0,10,1,1st Place,344,24,0,0.9629629629629629,3.5,0.0,1.455035554024736,1,20.932591754491323,1.0
4,Apolo Anton Ohno,Julianne Hough,3,23.0,3,0,1,11.0,0,10,1,1st Place,344,24,0,0.9583333333333334,2.0,0.0,0.491539152311424,1,20.72326583694641,1.0
4,Apolo Anton Ohno,Julianne Hough,4,26.0,3,0,1,11.0,0,10,1,1st Place,344,24,0,0.9285714285714286,5.0,0.0,1.1154442784394667,1,20.46742304883596,1.0
4,Apolo Anton Ohno,Julianne Hough,5,30.0,3,0,1,11.0,0,10,1,1st Place,344,24,0,1.0,2.0,0.0,1.4729193886373175,1,20.1476195636979,1.0
4,Apolo Anton Ohno,Julianne Hough,6,28.0,3,0,1,11.0,0,10,1,1st Place,344,24,0,1.0,1.0,0.0,1.1315047637120363,1,19.736443654234677,1.0
4,Apolo Anton Ohno,Julianne Hough,7,27.0,3,1,1,11.0,0,10,1,1st Place,344,24,0,0.9152542372881356,1.5,1.0,0.3275608910402092,1,19.188209108283715,1.0
4,Apolo Anton Ohno,Julianne Hough,8,29.0,3,0,1,11.0,0,10,1,1st Place,344,24,0,1.0,3.5,0.0,1.1013258647135646,1,18.420680743952367,1.0
4,Apolo Anton Ohno,Julianne Hough,9,29.5,3,1,1,11.0,0,10,1,1st Place,344,24,0,0.9833333333333333,1.0,1.0,-0.30151134457776363,1,17.269388197455342,1.0
4,Apolo Anton Ohno,Julianne Hough,10,29.3332,3,1,1,11.0,0,10,1,1st Place,344,24,0,1.0,3.0,0.0,1.3363233895988211,1,15.350567286626971,1.0
4,Billy Ray Cyrus,Karina Smirnoff,1,13.0,3,0,1,8.0,0,10,5,Eliminated Week 8,345,45,0,0.5416666666666666,0.0,1.0,-1.777647841146766,1,-2.0932591754491336,1e-10
4,Billy Ray Cyrus,Karina Smirnoff,2,21.0,3,0,1,8.0,0,10,5,Eliminated Week 8,345,45,0,0.7777777777777778,11.0,1.0,-0.49684140869137355,1,-2.0932591754491336,1e-10
4,Billy Ray Cyrus,Karina Smirnoff,3,21.0,3,0,1,8.0,0,10,5,Eliminated Week 8,345,45,0,0.875,7.5,1.0,-0.3276927682076165,1,-2.3025850929940463,1e-10
4,Billy Ray Cyrus,Karina Smirnoff,4,21.0,3,0,1,8.0,0,10,5,Eliminated Week 8,345,45,0,0.75,7.0,1.0,-0.025351006328169605,1,-2.5584278811044956,1e-10
4,Billy Ray Cyrus,Karina Smirnoff,5,17.0,3,0,1,8.0,0,10,5,Eliminated Week 8,345,45,0,0.5666666666666667,5.5,1.0,-0.9205746178983234,1,-2.8782313662425554,1e-10
4,Billy Ray Cyrus,Karina Smirnoff,6,21.0,3,0,1,8.0,0,10,5,Eliminated Week 8,345,45,0,0.75,7.0,1.0,-1.0009465217452624,1,-3.28940727570578,1e-10
4,Billy Ray Cyrus,Karina Smirnoff,7,19.0,3,1,1,8.0,0,10,5,Eliminated Week 8,345,45,0,0.6440677966101694,6.0,1.0,-1.7688288116171298,1,-3.837641821656742,1e-10
4,Billy Ray Cyrus,Karina Smirnoff,8,19.0,3,1,1,8.0,1,10,5,Eliminated Week 8,345,45,0,0.6551724137931034,6.0,1.0,-1.722586608910961,1,-4.60517018598809,1e-10
4,Clyde Drexler,Elena Grinenko,1,16.0,3,0,1,5.0,0,10,8,Eliminated Week 5,346,44,0,0.6666666666666666,0.0,1.0,-0.8464989719746504,1,-2.0932591754491336,1e-10
4,Clyde Drexler,Elena Grinenko,2,18.0,3,0,1,5.0,0,10,8,Eliminated Week 5,346,44,0,0.6666666666666666,9.0,1.0,-1.6679675863210393,1,-2.0932591754491336,1e-10
4,Clyde Drexler,Elena Grinenko,3,16.0,3,0,1,5.0,0,10,8,Eliminated Week 5,346,44,0,0.6666666666666666,11.0,1.0,-2.3757725695052176,1,-2.3025850929940463,1e-10
4,Clyde Drexler,Elena Grinenko,4,15.0,3,0,1,5.0,0,10,8,Eliminated Week 5,346,44,0,0.5357142857142857,10.0,1.0,-1.394305348049333,1,-2.5584278811044956,1e-10
4,Clyde Drexler,Elena Grinenko,5,13.0,3,0,1,5.0,1,10,8,Eliminated Week 5,346,44,0,0.43333333333333335,9.0,1.0,-1.6570343122169822,1,-2.8782313662425554,1e-10
4,Heather Mills,Jonathan Roberts,1,18.0,3,0,1,6.0,0,10,7,Eliminated Week 6,347,39,0,0.75,0.0,1.0,-0.22573305919323994,0,-2.0932591754491336,1e-10
4,Heather Mills,Jonathan Roberts,2,24.0,3,0,1,6.0,0,10,7,Eliminated Week 6,347,39,0,0.8888888888888888,7.0,0.0,0.6742847689382921,0,-2.0932591754491336,1e-10
4,Heather Mills,Jonathan Roberts,3,24.0,3,0,1,6.0,0,10,7,Eliminated Week 6,347,39,0,1.0,3.5,0.0,0.9011551125709443,0,-2.3025850929940463,1e-10
4,Heather Mills,Jonathan Roberts,4,23.0,3,0,1,6.0,0,10,7,Eliminated Week 6,347,39,0,0.8214285714285714,2.5,0.0,0.4309671075788849,0,-2.5584278811044956,1e-10
4,Heather Mills,Jonathan Roberts,5,21.0,3,0,1,6.0,0,10,7,Eliminated Week 6,347,39,0,0.7,4.0,1.0,-0.1841149235796647,0,-2.8782313662425554,1e-10
4,Heather Mills,Jonathan Roberts,6,23.0,3,0,1,6.0,1,10,7,Eliminated Week 6,347,39,0,0.8214285714285714,5.0,1.0,-0.3916747259003199,0,-3.28940727570578,1e-10
4,Ian Ziering,Cheryl Burke,1,21.0,3,0,1,9.0,0,10,4,Eliminated Week 9,348,42,1,0.875,0.0,0.0,0.7054158099788757,1,-2.0932591754491336,1e-10
4,Ian Ziering,Cheryl Burke,2,22.0,3,0,1,9.0,0,10,4,Eliminated Week 9,348,42,1,0.8148148148148148,3.5,0.0,-0.10646601614815168,1,-2.0932591754491336,1e-10
4,Ian Ziering,Cheryl Burke,3,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9,348,42,1,1.0,5.0,0.0,0.9011551125709443,1,-2.3025850929940463,1e-10
4,Ian Ziering,Cheryl Burke,4,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9,348,42,1,0.8571428571428571,2.5,0.0,0.6591261645324121,1,-2.5584278811044956,1e-10
4,Ian Ziering,Cheryl Burke,5,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9,348,42,1,0.8,3.0,0.0,0.3682298471593294,1,-2.8782313662425554,1e-10
4,Ian Ziering,Cheryl Burke,6,24.0,3,0,1,9.0,0,10,4,Eliminated Week 9,348,42,1,0.8571428571428571,4.0,1.0,-0.08703882797784862,1,-3.28940727570578,1e-10
4,Ian Ziering,Cheryl Burke,7,27.0,3,0,1,9.0,0,10,4,Eliminated Week 9,348,42,1,0.9152542372881356,4.0,1.0,0.3275608910402092,1,-3.837641821656742,1e-10
4,Ian Ziering,Cheryl Burke,8,23.5,3,1,1,9.0,0,10,4,Eliminated Week 9,348,42,1,0.8103448275862069,3.5,1.0,-0.4518259957799245,1,-4.60517018598809,1e-10
4,Ian Ziering,Cheryl Burke,9,29.0,3,1,1,9.0,1,10,4,Eliminated Week 9,348,42,1,0.9666666666666667,4.0,1.0,-1.507556722888818,1,-5.756462732485114,1e-10
4,Joey Fatone,Kym Johnson,1,24.0,3,0,1,11.0,0,10,2,2nd Place,349,30,0,1.0,0.0,0.0,1.6365646791509914,1,-2.0932591754491336,1e-10
4,Joey Fatone,Kym Johnson,2,24.0,3,0,1,11.0,0,10,2,2nd Place,349,30,0,0.8888888888888888,1.0,0.0,0.6742847689382921,1,-2.0932591754491336,1e-10
4,Joey Fatone,Kym Johnson,3,24.0,3,0,1,11.0,0,10,2,2nd Place,349,30,0,1.0,3.5,0.0,0.9011551125709443,1,-2.3025850929940463,1e-10
4,Joey Fatone,Kym Johnson,4,28.0,3,0,1,11.0,0,10,2,2nd Place,349,30,0,1.0,2.5,0.0,1.5717623923465212,1,-2.5584278811044956,1e-10
4,Joey Fatone,Kym Johnson,5,25.0,3,0,1,11.0,0,10,2,2nd Place,349,30,0,0.8333333333333334,1.0,0.0,0.552344770738994,1,-2.8782313662425554,1e-10
4,Joey Fatone,Kym Johnson,6,27.0,3,0,1,11.0,0,10,2,2nd Place,349,30,0,0.9642857142857143,3.0,0.0,0.8268688657895651,1,-3.28940727570578,1e-10
4,Joey Fatone,Kym Johnson,7,29.5,3,1,1,11.0,0,10,2,2nd Place,349,30,0,1.0,3.0,0.0,0.9826826731206276,1,-3.837641821656742,1e-10
4,Joey Fatone,Kym Johnson,8,27.5,3,1,1,11.0,0,10,2,2nd Place,349,30,0,0.9482758620689655,1.5,0.0,0.6777389936698858,1,-4.60517018598809,1e-10
4,Joey Fatone,Kym Johnson,9,30.0,3,0,1,11.0,0,10,2,2nd Place,349,30,0,1.0,2.0,0.0,0.9045340337332909,1,-5.756462732485114,1e-10
4,Joey Fatone,Kym Johnson,10,28.6665,3,1,1,11.0,0,10,2,2nd Place,349,30,0,0.9772714875976708,1.5,1.0,-0.26731278459966973,1,-7.6752836433134854,1e-10
4,John Ratzenberger,Edyta Sliwinska,1,17.0,3,0,1,7.0,0,10,6,Eliminated Week 7,350,59,1,0.7083333333333334,0.0,1.0,-0.5361160155839452,1,-2.0932591754491336,1e-10
4,John Ratzenberger,Edyta Sliwinska,2,21.0,3,0,1,7.0,0,10,6,Eliminated Week 7,350,59,1,0.7777777777777778,8.0,1.0,-0.49684140869137355,1,-2.0932591754491336,1e-10
4,John Ratzenberger,Edyta Sliwinska,3,20.0,3,0,1,7.0,0,10,6,Eliminated Week 7,350,59,1,0.8333333333333334,7.5,1.0,-0.7373087284671367,1,-2.3025850929940463,1e-10
4,John Ratzenberger,Edyta Sliwinska,4,16.0,3,0,1,7.0,0,10,6,Eliminated Week 7,350,59,1,0.5714285714285714,9.0,1.0,-1.1661462910958058,1,-2.5584278811044956,1e-10
4,John Ratzenberger,Edyta Sliwinska,5,18.0,3,0,1,7.0,0,10,6,Eliminated Week 7,350,59,1,0.6,7.5,1.0,-0.7364596943186588,1,-2.8782313662425554,1e-10
4,John Ratzenberger,Edyta Sliwinska,6,19.0,3,0,1,7.0,0,10,6,Eliminated Week 7,350,59,1,0.6785714285714286,6.0,1.0,-1.6102183175902047,1,-3.28940727570578,1e-10
4,John Ratzenberger,Edyta Sliwinska,7,22.5,3,1,1,7.0,1,10,6,Eliminated Week 7,350,59,1,0.7627118644067796,7.0,1.0,-0.851658316704544,1,-3.837641821656742,1e-10
4,Laila Ali,Maksim Chmerkoskiy,1,23.0,3,0,1,11.0,0,10,3,3rd Place,351,29,0,0.9583333333333334,0.0,0.0,1.3261817227602861,1,-2.0932591754491336,1e-10
4,Laila Ali,Maksim Chmerkoskiy,2,27.0,3,0,1,11.0,0,10,3,3rd Place,351,29,0,1.0,2.0,0.0,1.8454109465679578,1,-2.0932591754491336,1e-10
4,Laila Ali,Maksim Chmerkoskiy,3,21.0,3,0,1,11.0,0,10,3,3rd Place,351,29,0,0.875,1.0,1.0,-0.3276927682076165,1,-2.3025850929940463,1e-10
4,Laila Ali,Maksim Chmerkoskiy,4,21.0,3,0,1,11.0,0,10,3,3rd Place,351,29,0,0.75,7.0,1.0,-0.025351006328169605,1,-2.5584278811044956,1e-10
4,Laila Ali,Maksim Chmerkoskiy,5,28.0,3,0,1,11.0,0,10,3,3rd Place,351,29,0,0.9333333333333333,5.5,0.0,1.104689541477988,1,-2.8782313662425554,1e-10
4,Laila Ali,Maksim Chmerkoskiy,6,28.0,3,0,1,11.0,0,10,3,3rd Place,351,29,0,1.0,2.0,0.0,1.1315047637120363,1,-3.28940727570578,1e-10
4,Laila Ali,Maksim Chmerkoskiy,7,29.5,3,1,1,11.0,0,10,3,3rd Place,351,29,0,1.0,1.5,0.0,0.9826826731206276,1,-3.837641821656742,1e-10
4,Laila Ali,Maksim Chmerkoskiy,8,26.5,3,1,1,11.0,0,10,3,3rd Place,351,29,0,0.9137931034482759,1.5,1.0,0.3953477463074332,1,-4.60517018598809,1e-10
4,Laila Ali,Maksim Chmerkoskiy,9,30.0,3,0,1,11.0,0,10,3,3rd Place,351,29,0,1.0,3.0,0.0,0.9045340337332909,1,-5.756462732485114,1e-10
4,Laila Ali,Maksim Chmerkoskiy,10,28.333200000000005,3,1,1,11.0,0,10,3,3rd Place,351,29,0,0.965908935949709,1.5,1.0,-1.0690106049991683,1,-7.6752836433134854,1e-10
4,Leeza Gibbons,Tony Dovolani,1,15.0,3,0,1,4.0,0,10,9,Eliminated Week 4,352,50,0,0.625,0.0,1.0,-1.1568819283653555,1,-2.0932591754491336,1e-10
4,Leeza Gibbons,Tony Dovolani,2,21.0,3,0,1,4.0,0,10,9,Eliminated Week 4,352,50,0,0.7777777777777778,10.0,1.0,-0.49684140869137355,1,-2.0932591754491336,1e-10
4,Leeza Gibbons,Tony Dovolani,3,24.0,3,0,1,4.0,0,10,9,Eliminated Week 4,352,50,0,1.0,7.5,0.0,0.9011551125709443,1,-2.3025850929940463,1e-10
4,Leeza Gibbons,Tony Dovolani,4,16.0,3,0,1,4.0,1,10,9,Eliminated Week 4,352,50,0,0.5714285714285714,2.5,1.0,-1.1661462910958058,1,-2.5584278811044956,1e-10
4,Paulina Porizkova,Alec Mazo,1,19.0,3,0,1,2.0,0,10,11,Eliminated Week 2,353,41,0,0.7916666666666666,0.0,1.0,0.08464989719746525,0,-2.0932591754491336,1e-10
4,Paulina Porizkova,Alec Mazo,2,21.0,3,0,1,2.0,1,10,11,Eliminated Week 2,353,41,0,0.7777777777777778,5.5,1.0,-0.49684140869137355,0,-2.0932591754491336,1e-10
4,Shandi Finnessey,Brian Fortuna,1,19.0,3,0,1,3.0,0,10,10,Eliminated Week 3,354,28,0,0.7916666666666666,0.0,1.0,0.08464989719746525,1,-2.0932591754491336,1e-10
4,Shandi Finnessey,Brian Fortuna,2,20.0,3,0,1,3.0,0,10,10,Eliminated Week 3,354,28,0,0.7407407407407407,5.5,1.0,-0.8872168012345955,1,-2.0932591754491336,1e-10
4,Shandi Finnessey,Brian Fortuna,3,21.0,3,0,1,3.0,1,10,10,Eliminated Week 3,354,28,0,0.875,10.0,1.0,-0.3276927682076165,1,-2.3025850929940463,1e-10
5,Albert Reed,Anna Trebunskaya,1,21.0,3,0,1,2.0,0,10,11,Eliminated Week 2,355,22,0,0.8076923076923077,0.0,1.0,-0.14815221273649037,1,21.107030019112084,1.0
5,Albert Reed,Anna Trebunskaya,2,21.0,3,0,1,2.0,1,10,11,Eliminated Week 2,355,22,0,0.7777777777777778,7.0,1.0,-0.19720265943665397,1,-2.0932591754491336,1e-10
5,Cameron Mathison,Edyta Sliwinska,1,21.0,3,0,1,8.0,0,10,5,Eliminated Week 8,356,38,1,0.8076923076923077,0.0,1.0,-0.14815221273649037,0,-1.9188209108283725,1e-10
5,Cameron Mathison,Edyta Sliwinska,2,21.0,3,0,1,8.0,0,10,5,Eliminated Week 8,356,38,1,0.7777777777777778,7.0,1.0,-0.19720265943665397,0,-2.0932591754491336,1e-10
5,Cameron Mathison,Edyta Sliwinska,3,23.0,3,0,1,8.0,0,10,5,Eliminated Week 8,356,38,1,0.8518518518518519,7.0,1.0,-0.2891216547914555,0,-2.3025850929940463,1e-10
5,Cameron Mathison,Edyta Sliwinska,4,27.0,3,0,1,8.0,0,10,5,Eliminated Week 8,356,38,1,0.9,7.0,0.0,0.4522670168666454,0,-2.5584278811044956,1e-10
5,Cameron Mathison,Edyta Sliwinska,5,26.0,3,0,1,8.0,0,10,5,Eliminated Week 8,356,38,1,0.896551724137931,3.0,0.0,0.40129016586093885,0,-2.8782313662425554,1e-10
5,Cameron Mathison,Edyta Sliwinska,6,25.0,3,0,1,8.0,0,10,5,Eliminated Week 8,356,38,1,0.8333333333333334,3.5,1.0,-0.27441064997422626,0,-3.28940727570578,1e-10
5,Cameron Mathison,Edyta Sliwinska,7,25.5,3,1,1,8.0,0,10,5,Eliminated Week 8,356,38,1,0.9444444444444444,4.5,1.0,-0.7745966692414834,0,-3.837641821656742,1e-10
5,Cameron Mathison,Edyta Sliwinska,8,25.5,3,1,1,8.0,1,10,5,Eliminated Week 8,356,38,1,0.8947368421052632,5.0,1.0,-0.49051147158797304,0,-4.60517018598809,1e-10
5,Floyd Mayweather Jr. ,Karina Smirnoff,1,18.0,3,0,1,4.0,0,10,9,Eliminated Week 4,357,30,0,0.6923076923076923,0.0,1.0,-1.214848144439218,1,-1.9188209108283725,1e-10
5,Floyd Mayweather Jr. ,Karina Smirnoff,2,21.0,3,0,1,4.0,0,10,9,Eliminated Week 4,357,30,0,0.7777777777777778,11.0,1.0,-0.19720265943665397,1,-2.0932591754491336,1e-10
5,Floyd Mayweather Jr. ,Karina Smirnoff,3,21.0,3,0,1,4.0,0,10,9,Eliminated Week 4,357,30,0,0.7777777777777778,7.0,1.0,-0.931614220994691,1,-2.3025850929940463,1e-10
5,Floyd Mayweather Jr. ,Karina Smirnoff,4,23.0,3,0,1,4.0,1,10,9,Eliminated Week 4,357,30,0,0.7666666666666667,8.0,1.0,-1.3568010505999362,1,-2.5584278811044956,1e-10
5,Helio Castroneves,Julianne Hough,1,25.0,3,0,1,11.0,0,10,1,1st Place,358,32,0,0.9615384615384616,0.0,0.0,1.274109029533813,0,-1.9188209108283725,1e-10
5,Helio Castroneves,Julianne Hough,2,27.0,3,0,1,11.0,0,10,1,1st Place,358,32,0,1.0,2.0,0.0,1.6621367009660823,0,-2.0932591754491336,1e-10
5,Helio Castroneves,Julianne Hough,3,24.0,3,0,1,11.0,0,10,1,1st Place,358,32,0,0.8888888888888888,1.0,1.0,0.03212462831016223,0,-2.3025850929940463,1e-10
5,Helio Castroneves,Julianne Hough,4,27.0,3,0,1,11.0,0,10,1,1st Place,358,32,0,0.9,6.0,0.0,0.4522670168666454,0,-2.5584278811044956,1e-10
5,Helio Castroneves,Julianne Hough,5,23.0,3,0,1,11.0,0,10,1,1st Place,358,32,0,0.7931034482758621,3.0,1.0,-0.6688169431015647,0,-2.8782313662425554,1e-10
5,Helio Castroneves,Julianne Hough,6,28.0,3,0,1,11.0,0,10,1,1st Place,358,32,0,0.9333333333333333,6.0,0.0,0.8781140799175224,0,-3.28940727570578,1e-10
5,Helio Castroneves,Julianne Hough,7,26.0,3,1,1,11.0,0,10,1,1st Place,358,32,0,0.9629629629629629,2.0,1.0,0.0,0,-3.837641821656742,1e-10
5,Helio Castroneves,Julianne Hough,8,28.5,3,1,1,11.0,0,10,1,1st Place,358,32,0,1.0,3.5,0.0,1.3489065468669243,0,-4.60517018598809,1e-10
5,Helio Castroneves,Julianne Hough,9,30.0,3,0,1,11.0,0,10,1,1st Place,358,32,0,1.0,1.0,0.0,0.9045340337332909,0,17.269388197455342,1.0
5,Helio Castroneves,Julianne Hough,10,27.999900000000004,3,1,1,11.0,0,10,1,1st Place,358,32,0,0.9882364152301896,1.5,1.0,0.6376879694326321,0,-4.94037270745134,6.048324598204081e-09
5,Jane Seymour,Tony Dovolani,1,24.0,3,0,1,7.0,0,10,6,Eliminated Week 7,359,56,1,0.9230769230769231,0.0,0.0,0.9185437189662372,0,-1.9188209108283725,1e-10
5,Jane Seymour,Tony Dovolani,2,21.0,3,0,1,7.0,0,10,6,Eliminated Week 7,359,56,1,0.7777777777777778,3.5,1.0,-0.19720265943665397,0,-2.0932591754491336,1e-10
5,Jane Seymour,Tony Dovolani,3,27.0,3,0,1,7.0,0,10,6,Eliminated Week 7,359,56,1,1.0,7.0,0.0,0.9958634776150155,0,-2.3025850929940463,1e-10
5,Jane Seymour,Tony Dovolani,4,26.0,3,0,1,7.0,0,10,6,Eliminated Week 7,359,56,1,0.8666666666666667,2.0,1.0,0.0,0,-2.5584278811044956,1e-10
5,Jane Seymour,Tony Dovolani,5,26.0,3,0,1,7.0,0,10,6,Eliminated Week 7,359,56,1,0.896551724137931,6.0,0.0,0.40129016586093885,0,-2.8782313662425554,1e-10
5,Jane Seymour,Tony Dovolani,6,22.0,3,0,1,7.0,0,10,6,Eliminated Week 7,359,56,1,0.7333333333333333,3.5,1.0,-1.426935379865975,0,-3.28940727570578,1e-10
5,Jane Seymour,Tony Dovolani,7,25.0,3,1,1,7.0,1,10,6,Eliminated Week 7,359,56,1,0.9259259259259259,7.0,1.0,-1.5491933384829668,0,-3.837641821656742,1e-10
5,Jennie Garth,Derek Hough,1,21.0,3,0,1,9.0,0,10,4,Eliminated Week 9,360,35,1,0.8076923076923077,0.0,1.0,-0.14815221273649037,1,-1.9188209108283725,1e-10
5,Jennie Garth,Derek Hough,2,21.0,3,0,1,9.0,0,10,4,Eliminated Week 9,360,35,1,0.7777777777777778,7.0,1.0,-0.19720265943665397,1,-2.0932591754491336,1e-10
5,Jennie Garth,Derek Hough,3,26.0,3,0,1,9.0,0,10,4,Eliminated Week 9,360,35,1,0.9629629629629629,7.0,0.0,0.6746171945133977,1,-2.3025850929940463,1e-10
5,Jennie Garth,Derek Hough,4,27.0,3,0,1,9.0,0,10,4,Eliminated Week 9,360,35,1,0.9,4.5,0.0,0.4522670168666454,1,-2.5584278811044956,1e-10
5,Jennie Garth,Derek Hough,5,25.0,3,0,1,9.0,0,10,4,Eliminated Week 9,360,35,1,0.8620689655172413,3.0,1.0,0.04458779620677098,1,-2.8782313662425554,1e-10
5,Jennie Garth,Derek Hough,6,27.0,3,0,1,9.0,0,10,4,Eliminated Week 9,360,35,1,0.9,5.0,0.0,0.49393916995360615,1,-3.28940727570578,1e-10
5,Jennie Garth,Derek Hough,7,26.5,3,1,1,9.0,0,10,4,Eliminated Week 9,360,35,1,0.9814814814814815,3.0,0.0,0.7745966692414834,1,-3.837641821656742,1e-10
5,Jennie Garth,Derek Hough,8,25.0,3,1,1,9.0,0,10,4,Eliminated Week 9,360,35,1,0.8771929824561403,2.0,1.0,-0.7970811413304559,1,-4.60517018598809,1e-10
5,Jennie Garth,Derek Hough,9,29.0,3,1,1,9.0,1,10,4,Eliminated Week 9,360,35,1,0.9666666666666667,4.0,1.0,-0.30151134457776363,1,-5.756462732485114,1e-10
5,Josie Maran,Alec Mazo,1,16.0,3,0,1,1.0,1,10,12,Eliminated Week 1,361,29,0,0.6153846153846154,0.0,1.0,-1.9259787655743696,1,-1.9188209108283725,1e-10
5,Marie Osmond,Jonathan Roberts,1,21.0,3,0,1,11.0,0,10,3,3rd Place,362,47,0,0.8076923076923077,0.0,1.0,-0.14815221273649037,1,-1.9188209108283725,1e-10
5,Marie Osmond,Jonathan Roberts,2,24.0,3,0,1,11.0,0,10,3,3rd Place,362,47,0,0.8888888888888888,7.0,0.0,0.7324670207647143,1,-2.0932591754491336,1e-10
5,Marie Osmond,Jonathan Roberts,3,26.0,3,0,1,11.0,0,10,3,3rd Place,362,47,0,0.9629629629629629,3.0,0.0,0.6746171945133977,1,-2.3025850929940463,1e-10
5,Marie Osmond,Jonathan Roberts,4,26.0,3,0,1,11.0,0,10,3,3rd Place,362,47,0,0.8666666666666667,4.5,1.0,0.0,1,-2.5584278811044956,1e-10
5,Marie Osmond,Jonathan Roberts,5,21.0,3,0,1,11.0,0,10,3,3rd Place,362,47,0,0.7241379310344828,6.0,1.0,-1.3822216824099005,1,-2.8782313662425554,1e-10
5,Marie Osmond,Jonathan Roberts,6,23.0,3,0,1,11.0,0,10,3,3rd Place,362,47,0,0.7666666666666667,7.5,1.0,-1.0427604699020587,1,-3.28940727570578,1e-10
5,Marie Osmond,Jonathan Roberts,7,26.0,3,1,1,11.0,0,10,3,3rd Place,362,47,0,0.9629629629629629,6.0,1.0,0.0,1,-3.837641821656742,1e-10
5,Marie Osmond,Jonathan Roberts,8,24.5,3,1,1,11.0,0,10,3,3rd Place,362,47,0,0.8596491228070176,3.5,1.0,-1.1036508110729388,1,-4.60517018598809,1e-10
5,Marie Osmond,Jonathan Roberts,9,28.0,3,1,1,11.0,0,10,3,3rd Place,362,47,0,0.9333333333333333,5.0,1.0,-1.507556722888818,1,-5.756462732485114,1e-10
5,Marie Osmond,Jonathan Roberts,10,23.0,3,1,1,11.0,0,10,3,3rd Place,362,47,0,0.8117685259695341,4.0,1.0,-1.4120116480830407,1,-9.042739108220394,1e-10
5,Mark Cuban,Kym Johnson,1,21.0,3,0,1,5.0,0,10,8,Eliminated Week 5,363,49,0,0.8076923076923077,0.0,1.0,-0.14815221273649037,1,-1.9188209108283725,1e-10
5,Mark Cuban,Kym Johnson,2,18.0,3,0,1,5.0,0,10,8,Eliminated Week 5,363,49,0,0.6666666666666666,7.0,1.0,-1.1268723396380222,1,-2.0932591754491336,1e-10
5,Mark Cuban,Kym Johnson,3,20.0,3,0,1,5.0,0,10,8,Eliminated Week 5,363,49,0,0.7407407407407407,10.0,1.0,-1.2528605040963088,1,-2.3025850929940463,1e-10
5,Mark Cuban,Kym Johnson,4,22.0,3,0,1,5.0,0,10,8,Eliminated Week 5,363,49,0,0.7333333333333333,9.0,1.0,-1.8090680674665816,1,-2.5584278811044956,1e-10
5,Mark Cuban,Kym Johnson,5,21.0,3,0,1,5.0,1,10,8,Eliminated Week 5,363,49,0,0.7241379310344828,9.0,1.0,-1.3822216824099005,1,-2.8782313662425554,1e-10
5,Mel B,Maksim Chmerkoskiy,1,24.0,3,0,1,11.0,0,10,2,2nd Place,364,32,0,0.9230769230769231,0.0,0.0,0.9185437189662372,0,-1.9188209108283725,1e-10
5,Mel B,Maksim Chmerkoskiy,2,23.0,3,0,1,11.0,0,10,2,2nd Place,364,32,0,0.8518518518518519,3.5,0.0,0.4225771273642582,0,-2.0932591754491336,1e-10
5,Mel B,Maksim Chmerkoskiy,3,27.0,3,0,1,11.0,0,10,2,2nd Place,364,32,0,1.0,4.0,0.0,0.9958634776150155,0,-2.3025850929940463,1e-10
5,Mel B,Maksim Chmerkoskiy,4,26.0,3,0,1,11.0,0,10,2,2nd Place,364,32,0,0.8666666666666667,2.0,1.0,0.0,0,-2.5584278811044956,1e-10
5,Mel B,Maksim Chmerkoskiy,5,29.0,3,0,1,11.0,0,10,2,2nd Place,364,32,0,1.0,6.0,0.0,1.4713972748234425,0,-2.8782313662425554,1e-10
5,Mel B,Maksim Chmerkoskiy,6,30.0,3,0,1,11.0,0,10,2,2nd Place,364,32,0,1.0,1.0,0.0,1.646463899845355,0,-3.28940727570578,1e-10
5,Mel B,Maksim Chmerkoskiy,7,27.0,3,0,1,11.0,0,10,2,2nd Place,364,32,0,1.0,1.0,0.0,1.5491933384829668,0,19.188209108283715,1.0
