area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year,emp_2024,emp_2034,pct_change,annual_openings,labor_force_exits,occupational_transfers,total_separations,g_baseline
19430,"Dayton-Kettering-Beavercreek, OH",4,27-3042,Technical Writers,190.0,73230.0,35.21,64850.0,31.18,50600.0,51150.0,89810.0,105020.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
19780,"Des Moines-West Des Moines, IA",4,27-3042,Technical Writers,210.0,70720.0,34.0,66730.0,32.08,53170.0,62700.0,79730.0,87000.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
19820,"Detroit-Warren-Dearborn, MI",4,27-3042,Technical Writers,630.0,87060.0,41.86,82220.0,39.53,52240.0,62610.0,105480.0,122340.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
20220,"Dubuque, IA",4,27-3042,Technical Writers,90.0,60600.0,29.14,54490.0,26.2,50080.0,50080.0,71800.0,82310.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
20500,"Durham-Chapel Hill, NC",4,27-3042,Technical Writers,300.0,110910.0,53.32,100660.0,48.4,66760.0,78180.0,128560.0,166980.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
21140,"Elkhart-Goshen, IN",4,27-3042,Technical Writers,60.0,65640.0,31.56,64390.0,30.96,50790.0,60060.0,69480.0,77680.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
21340,"El Paso, TX",4,27-3042,Technical Writers,40.0,63210.0,30.39,60490.0,29.08,38400.0,46470.0,76650.0,88380.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
21660,"Eugene-Springfield, OR",4,27-3042,Technical Writers,40.0,81400.0,39.14,74480.0,35.81,55360.0,64530.0,99970.0,124530.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
22020,"Fargo, ND-MN",4,27-3042,Technical Writers,50.0,84390.0,40.57,103340.0,49.69,47680.0,47680.0,104710.0,104720.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
22180,"Fayetteville, NC",4,27-3042,Technical Writers,40.0,83700.0,40.24,75570.0,36.33,39430.0,65130.0,92860.0,135640.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
23060,"Fort Wayne, IN",4,27-3042,Technical Writers,50.0,66940.0,32.18,59040.0,28.38,45310.0,53640.0,75000.0,85850.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
23420,"Fresno, CA",4,27-3042,Technical Writers,60.0,85040.0,40.89,72880.0,35.04,51540.0,58490.0,98480.0,136360.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
23540,"Gainesville, FL",4,27-3042,Technical Writers,30.0,74690.0,35.91,64510.0,31.02,52340.0,52340.0,81750.0,98780.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
24340,"Grand Rapids-Wyoming-Kentwood, MI",4,27-3042,Technical Writers,100.0,71940.0,34.59,61200.0,29.42,40310.0,52240.0,93560.0,105020.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
24580,"Green Bay, WI",4,27-3042,Technical Writers,30.0,76010.0,36.54,72240.0,34.73,58190.0,62920.0,89470.0,91930.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
24660,"Greensboro-High Point, NC",4,27-3042,Technical Writers,90.0,81080.0,38.98,71100.0,34.18,50330.0,59010.0,92630.0,149150.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
24780,"Greenville, NC",4,27-3042,Technical Writers,30.0,84800.0,40.77,84610.0,40.68,61530.0,74980.0,90700.0,99870.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
24860,"Greenville-Anderson-Greer, SC",4,27-3042,Technical Writers,,74140.0,35.65,67580.0,32.49,57150.0,67580.0,78060.0,98420.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
25420,"Harrisburg-Carlisle, PA",4,27-3042,Technical Writers,50.0,79990.0,38.46,74240.0,35.69,49090.0,61980.0,99620.0,112800.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
25540,"Hartford-West Hartford-East Hartford, CT",4,27-3042,Technical Writers,540.0,117940.0,56.7,125760.0,60.46,77960.0,124560.0,125760.0,125760.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
26420,"Houston-Pasadena-The Woodlands, TX",4,27-3042,Technical Writers,750.0,81260.0,39.07,79060.0,38.01,49910.0,57910.0,97020.0,117470.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
26620,"Huntsville, AL",4,27-3042,Technical Writers,380.0,89340.0,42.95,88090.0,42.35,58600.0,74830.0,102950.0,123320.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
26820,"Idaho Falls, ID",4,27-3042,Technical Writers,60.0,102170.0,49.12,96780.0,46.53,58310.0,82110.0,114400.0,166210.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
26900,"Indianapolis-Carmel-Greenwood, IN",4,27-3042,Technical Writers,560.0,87820.0,42.22,82360.0,39.6,58250.0,75220.0,96200.0,140450.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
26980,"Iowa City, IA",4,27-3042,Technical Writers,60.0,65350.0,31.42,66370.0,31.91,52590.0,56670.0,68970.0,78150.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
27260,"Jacksonville, FL",4,27-3042,Technical Writers,180.0,86100.0,41.4,82340.0,39.59,57030.0,67820.0,98150.0,114820.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
28140,"Kansas City, MO-KS",4,27-3042,Technical Writers,310.0,75330.0,36.22,75180.0,36.14,46880.0,57130.0,90000.0,103840.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
28420,"Kennewick-Richland, WA",4,27-3042,Technical Writers,90.0,99850.0,48.0,106220.0,51.07,61790.0,80530.0,124180.0,133190.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
28660,"Killeen-Temple, TX",4,27-3042,Technical Writers,40.0,72980.0,35.09,77900.0,37.45,43500.0,60450.0,84210.0,105830.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
28940,"Knoxville, TN",4,27-3042,Technical Writers,130.0,77500.0,37.26,73700.0,35.43,45420.0,57410.0,88420.0,108510.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
29460,"Lakeland-Winter Haven, FL",4,27-3042,Technical Writers,30.0,78530.0,37.76,70550.0,33.92,47990.0,63930.0,95640.0,115560.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
29620,"Lansing-East Lansing, MI",4,27-3042,Technical Writers,50.0,83260.0,40.03,78780.0,37.88,58490.0,60830.0,90260.0,103720.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
29820,"Las Vegas-Henderson-North Las Vegas, NV",4,27-3042,Technical Writers,140.0,86220.0,41.45,78870.0,37.92,59440.0,71360.0,99610.0,111870.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
30460,"Lexington-Fayette, KY",4,27-3042,Technical Writers,60.0,82900.0,39.86,68380.0,32.87,55700.0,57970.0,96240.0,128160.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
30500,"Lexington Park, MD",4,27-3042,Technical Writers,70.0,90220.0,43.38,83900.0,40.34,66220.0,74030.0,100920.0,121870.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
30700,"Lincoln, NE",4,27-3042,Technical Writers,60.0,75880.0,36.48,70290.0,33.8,48460.0,60260.0,103210.0,106440.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
30780,"Little Rock-North Little Rock-Conway, AR",4,27-3042,Technical Writers,70.0,63180.0,30.37,60330.0,29.01,43510.0,49500.0,75580.0,84040.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
30860,"Logan, UT-ID",4,27-3042,Technical Writers,40.0,78790.0,37.88,76880.0,36.96,48950.0,60310.0,94980.0,126060.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
31080,"Los Angeles-Long Beach-Anaheim, CA",4,27-3042,Technical Writers,8600.0,100190.0,48.17,100440.0,48.29,100440.0,100440.0,100440.0,100440.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
31140,"Louisville/Jefferson County, KY-IN",4,27-3042,Technical Writers,120.0,79140.0,38.05,72500.0,34.86,53080.0,57300.0,91520.0,127660.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
31340,"Lynchburg, VA",4,27-3042,Technical Writers,40.0,81320.0,39.1,75580.0,36.34,47350.0,52690.0,97450.0,135110.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
31540,"Madison, WI",4,27-3042,Technical Writers,160.0,87190.0,41.92,83380.0,40.09,60340.0,67950.0,100200.0,124990.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
31700,"Manchester-Nashua, NH",4,27-3042,Technical Writers,40.0,105100.0,50.53,93730.0,45.06,54700.0,66890.0,133790.0,169990.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
32820,"Memphis, TN-MS-AR",4,27-3042,Technical Writers,90.0,84100.0,40.43,86340.0,41.51,49670.0,65530.0,102490.0,119970.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",4,27-3042,Technical Writers,490.0,84830.0,40.79,78340.0,37.67,56430.0,65000.0,100750.0,124300.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
33340,"Milwaukee-Waukesha, WI",4,27-3042,Technical Writers,260.0,83460.0,40.13,78560.0,37.77,58040.0,70610.0,95450.0,104010.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",4,27-3042,Technical Writers,970.0,80190.0,38.56,77760.0,37.38,55840.0,64160.0,93750.0,106300.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
33660,"Mobile, AL",4,27-3042,Technical Writers,50.0,82470.0,39.65,83030.0,39.92,48000.0,67270.0,96600.0,116240.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
33860,"Montgomery, AL",4,27-3042,Technical Writers,80.0,89790.0,43.17,83180.0,39.99,64990.0,77940.0,116440.0,116440.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",4,27-3042,Technical Writers,130.0,72760.0,34.98,64670.0,31.09,45760.0,51550.0,88190.0,111610.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
35300,"New Haven, CT",4,27-3042,Technical Writers,70.0,94110.0,45.25,86550.0,41.61,52250.0,62880.0,104800.0,132050.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
35380,"New Orleans-Metairie, LA",4,27-3042,Technical Writers,70.0,73140.0,35.17,61490.0,29.56,43990.0,57180.0,84740.0,117190.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
35620,"New York-Newark-Jersey City, NY-NJ",4,27-3042,Technical Writers,2340.0,90230.0,43.38,83580.0,40.18,38930.0,57180.0,111380.0,145180.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
35840,"North Port-Bradenton-Sarasota, FL",4,27-3042,Technical Writers,,96960.0,46.61,88510.0,42.56,56210.0,65720.0,96590.0,156190.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
35980,"Norwich-New London-Willimantic, CT",4,27-3042,Technical Writers,140.0,96500.0,46.4,79310.0,38.13,64630.0,79310.0,96960.0,131990.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
36100,"Ocala, FL",4,27-3042,Technical Writers,30.0,75850.0,36.47,77330.0,37.18,52260.0,60550.0,85970.0,99580.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
36260,"Ogden, UT",4,27-3042,Technical Writers,90.0,84090.0,40.43,79790.0,38.36,55110.0,66160.0,100370.0,130850.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
36420,"Oklahoma City, OK",4,27-3042,Technical Writers,320.0,73830.0,35.5,71990.0,34.61,45000.0,54450.0,88010.0,107060.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
36500,"Olympia-Lacey-Tumwater, WA",4,27-3042,Technical Writers,50.0,92650.0,44.55,80360.0,38.63,68530.0,80360.0,99320.0,124800.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
36540,"Omaha, NE-IA",4,27-3042,Technical Writers,120.0,75960.0,36.52,71180.0,34.22,52980.0,62530.0,85380.0,109200.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
36740,"Orlando-Kissimmee-Sanford, FL",4,27-3042,Technical Writers,430.0,91830.0,44.15,82470.0,39.65,56940.0,67310.0,104330.0,140380.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
36780,"Oshkosh-Neenah, WI",4,27-3042,Technical Writers,30.0,77090.0,37.06,70270.0,33.78,55650.0,58550.0,80560.0,119480.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
37100,"Oxnard-Thousand Oaks-Ventura, CA",4,27-3042,Technical Writers,70.0,92160.0,44.31,90020.0,43.28,56470.0,68990.0,107610.0,130190.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
37340,"Palm Bay-Melbourne-Titusville, FL",4,27-3042,Technical Writers,320.0,84570.0,40.66,83180.0,39.99,63190.0,74610.0,100520.0,103550.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
37900,"Peoria, IL",4,27-3042,Technical Writers,30.0,78290.0,37.64,79800.0,38.37,54960.0,67470.0,91210.0,96220.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4,27-3042,Technical Writers,680.0,93660.0,45.03,82890.0,39.85,48470.0,64280.0,108430.0,162200.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
38060,"Phoenix-Mesa-Chandler, AZ",4,27-3042,Technical Writers,,83820.0,40.3,82110.0,39.48,41040.0,61950.0,103000.0,122280.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
38300,"Pittsburgh, PA",4,27-3042,Technical Writers,230.0,78090.0,37.54,74590.0,35.86,46880.0,58120.0,94580.0,110880.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
38860,"Portland-South Portland, ME",4,27-3042,Technical Writers,60.0,75540.0,36.32,73210.0,35.2,54590.0,64860.0,88370.0,105660.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
38900,"Portland-Vancouver-Hillsboro, OR-WA",4,27-3042,Technical Writers,460.0,90930.0,43.71,83440.0,40.11,55610.0,71210.0,111330.0,135970.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
39300,"Providence-Warwick, RI-MA",4,27-3042,Technical Writers,390.0,93440.0,44.92,100580.0,48.36,62070.0,80220.0,100770.0,106520.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
39340,"Provo-Orem-Lehi, UT",4,27-3042,Technical Writers,140.0,75200.0,36.15,75770.0,36.43,31200.0,48510.0,96790.0,122050.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
39580,"Raleigh-Cary, NC",4,27-3042,Technical Writers,540.0,106080.0,51.0,102760.0,49.4,62400.0,76470.0,128220.0,157540.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
39740,"Reading, PA",4,27-3042,Technical Writers,30.0,70480.0,33.89,59750.0,28.73,48970.0,49010.0,81720.0,94020.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
39900,"Reno, NV",4,27-3042,Technical Writers,,85430.0,41.07,84130.0,40.45,62680.0,77520.0,90230.0,106440.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
40060,"Richmond, VA",4,27-3042,Technical Writers,190.0,81890.0,39.37,76850.0,36.95,56440.0,64300.0,96450.0,115300.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
40140,"Riverside-San Bernardino-Ontario, CA",4,27-3042,Technical Writers,160.0,91770.0,44.12,81920.0,39.39,55190.0,60360.0,115140.0,130670.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
40220,"Roanoke, VA",4,27-3042,Technical Writers,40.0,77990.0,37.49,72320.0,34.77,52230.0,61190.0,86490.0,102840.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
40380,"Rochester, NY",4,27-3042,Technical Writers,80.0,79050.0,38.01,75240.0,36.18,57000.0,63460.0,89370.0,105060.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
40900,"Sacramento-Roseville-Folsom, CA",4,27-3042,Technical Writers,250.0,92350.0,44.4,80390.0,38.65,62680.0,78240.0,103520.0,132480.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
41180,"St. Louis, MO-IL",4,27-3042,Technical Writers,230.0,82260.0,39.55,83230.0,40.01,48920.0,57900.0,97000.0,119480.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
41420,"Salem, OR",4,27-3042,Technical Writers,80.0,80840.0,38.86,77480.0,37.25,61750.0,69490.0,88340.0,101080.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
41620,"Salt Lake City-Murray, UT",4,27-3042,Technical Writers,320.0,82440.0,39.64,73800.0,35.48,49250.0,62550.0,97000.0,132370.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
41700,"San Antonio-New Braunfels, TX",4,27-3042,Technical Writers,230.0,77630.0,37.32,76370.0,36.72,48270.0,57900.0,92730.0,106250.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
41740,"San Diego-Chula Vista-Carlsbad, CA",4,27-3042,Technical Writers,570.0,106070.0,51.0,102420.0,49.24,59640.0,82240.0,122990.0,147590.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
41860,"San Francisco-Oakland-Fremont, CA",4,27-3042,Technical Writers,1240.0,132750.0,63.82,130850.0,62.91,72220.0,96760.0,167770.0,189450.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
41940,"San Jose-Sunnyvale-Santa Clara, CA",4,27-3042,Technical Writers,940.0,146930.0,70.64,135880.0,65.33,71690.0,102900.0,171110.0,212480.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
41980,"San Juan-Bayamon-Caguas, PR",4,27-3042,Technical Writers,80.0,45490.0,21.87,46450.0,22.33,27040.0,30260.0,52080.0,62720.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
42020,"San Luis Obispo-Paso Robles, CA",4,27-3042,Technical Writers,30.0,152380.0,73.26,182450.0,87.72,77490.0,93600.0,182450.0,215070.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
42140,"Santa Fe, NM",4,27-3042,Technical Writers,40.0,73100.0,35.14,66780.0,32.11,51900.0,59800.0,83040.0,100160.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
42200,"Santa Maria-Santa Barbara, CA",4,27-3042,Technical Writers,60.0,109780.0,52.78,109480.0,52.64,61970.0,79630.0,137450.0,155180.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
42220,"Santa Rosa-Petaluma, CA",4,27-3042,Technical Writers,40.0,115700.0,55.63,107690.0,51.77,68540.0,97040.0,155840.0,162680.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
42540,"Scranton--Wilkes-Barre, PA",4,27-3042,Technical Writers,30.0,73070.0,35.13,64380.0,30.95,43340.0,47450.0,86370.0,119640.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
42660,"Seattle-Tacoma-Bellevue, WA",4,27-3042,Technical Writers,1150.0,108180.0,52.01,99220.0,47.7,62770.0,79960.0,126320.0,164720.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
43620,"Sioux Falls, SD-MN",4,27-3042,Technical Writers,50.0,65530.0,31.51,67230.0,32.32,52090.0,57060.0,70780.0,78330.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
43780,"South Bend-Mishawaka, IN-MI",4,27-3042,Technical Writers,30.0,69780.0,33.55,69110.0,33.23,46100.0,57880.0,80120.0,86310.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
44060,"Spokane-Spokane Valley, WA",4,27-3042,Technical Writers,80.0,76390.0,36.73,74170.0,35.66,51520.0,64360.0,85180.0,99290.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
45060,"Syracuse, NY",4,27-3042,Technical Writers,100.0,85270.0,41.0,80550.0,38.73,50230.0,65330.0,102870.0,126840.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
45220,"Tallahassee, FL",4,27-3042,Technical Writers,30.0,84110.0,40.44,75300.0,36.2,46450.0,58550.0,91260.0,144280.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
45300,"Tampa-St. Petersburg-Clearwater, FL",4,27-3042,Technical Writers,370.0,87600.0,42.12,81020.0,38.95,55370.0,65970.0,104710.0,122970.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
45780,"Toledo, OH",4,27-3042,Technical Writers,50.0,75030.0,36.07,61270.0,29.46,49990.0,58330.0,95830.0,108210.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
45940,"Trenton-Princeton, NJ",4,27-3042,Technical Writers,110.0,97090.0,46.68,94670.0,45.52,54070.0,68620.0,123440.0,139090.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
46060,"Tucson, AZ",4,27-3042,Technical Writers,80.0,85900.0,41.3,80350.0,38.63,57600.0,69240.0,99870.0,116560.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
46140,"Tulsa, OK",4,27-3042,Technical Writers,160.0,70170.0,33.74,65780.0,31.63,41670.0,56570.0,87910.0,96760.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",4,27-3042,Technical Writers,350.0,82590.0,39.71,76990.0,37.02,54670.0,63670.0,96010.0,121000.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
47580,"Warner Robins, GA",4,27-3042,Technical Writers,100.0,64890.0,31.2,58700.0,28.22,49150.0,51560.0,77020.0,84300.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4,27-3042,Technical Writers,2630.0,99770.0,47.97,97810.0,47.03,63870.0,74970.0,120230.0,137870.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
47930,"Waterbury-Shelton, CT",4,27-3042,Technical Writers,70.0,85110.0,40.92,82430.0,39.63,51790.0,63710.0,96670.0,116820.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
48620,"Wichita, KS",4,27-3042,Technical Writers,,74450.0,35.79,77620.0,37.32,44690.0,59170.0,97350.0,97350.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
48900,"Wilmington, NC",4,27-3042,Technical Writers,40.0,94960.0,45.65,93100.0,44.76,58960.0,71780.0,114640.0,149030.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
49180,"Winston-Salem, NC",4,27-3042,Technical Writers,30.0,73410.0,35.29,72030.0,34.63,51710.0,59440.0,83010.0,103120.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
49340,"Worcester, MA",4,27-3042,Technical Writers,110.0,95770.0,46.04,87820.0,42.22,67820.0,76000.0,109210.0,134030.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
49620,"York-Hanover, PA",4,27-3042,Technical Writers,30.0,75910.0,36.5,63560.0,30.56,43850.0,57230.0,84060.0,120260.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
14500,"Boulder, CO",4,27-3042,Technical Writers,280.0,108520.0,52.18,99740.0,47.95,70530.0,70530.0,108840.0,144190.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
17820,"Colorado Springs, CO",4,27-3042,Technical Writers,230.0,99760.0,47.96,97740.0,46.99,64690.0,83150.0,115000.0,125560.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
19740,"Denver-Aurora-Centennial, CO",4,27-3042,Technical Writers,1110.0,104640.0,50.31,104990.0,50.48,67920.0,87440.0,106880.0,139580.0,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
22660,"Fort Collins-Loveland, CO",4,27-3042,Technical Writers,50.0,,,,,,,,,2024,56.4,56.9,0.9,4.5,1.8,2.6,7.8,0.0008830078849468848
10420,"Akron, OH",4,27-3043,Writers and Authors,80.0,51700.0,24.86,46000.0,22.12,21740.0,37970.0,67910.0,80330.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
10580,"Albany-Schenectady-Troy, NY",4,27-3043,Writers and Authors,130.0,66730.0,32.08,63270.0,30.42,31340.0,42530.0,80980.0,98040.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
10900,"Allentown-Bethlehem-Easton, PA-NJ",4,27-3043,Writers and Authors,40.0,71340.0,34.3,67350.0,32.38,44290.0,49660.0,77700.0,93660.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
