area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year,emp_2024,emp_2034,pct_change,annual_openings,labor_force_exits,occupational_transfers,total_separations,g_baseline
39300,"Providence-Warwick, RI-MA",4,47-2111,Electricians,3280.0,71230.0,34.24,71310.0,34.29,42290.0,48830.0,88780.0,103880.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
39340,"Provo-Orem-Lehi, UT",4,47-2111,Electricians,2010.0,60650.0,29.16,58930.0,28.33,36930.0,45130.0,77480.0,81480.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
39460,"Punta Gorda, FL",4,47-2111,Electricians,250.0,54110.0,26.01,50940.0,24.49,37580.0,45690.0,59900.0,70690.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
39540,"Racine-Mount Pleasant, WI",4,47-2111,Electricians,250.0,81890.0,39.37,81600.0,39.23,46180.0,58960.0,97720.0,122720.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
39580,"Raleigh-Cary, NC",4,47-2111,Electricians,3790.0,55810.0,26.83,54820.0,26.36,40910.0,47730.0,62490.0,70680.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
39660,"Rapid City, SD",4,47-2111,Electricians,480.0,55540.0,26.7,57410.0,27.6,39520.0,46860.0,61300.0,75460.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
39740,"Reading, PA",4,47-2111,Electricians,730.0,69610.0,33.47,64110.0,30.82,45260.0,49780.0,87050.0,91060.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
39820,"Redding, CA",4,47-2111,Electricians,330.0,78590.0,37.79,71820.0,34.53,47020.0,57480.0,95410.0,125400.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
39900,"Reno, NV",4,47-2111,Electricians,1520.0,68580.0,32.97,63710.0,30.63,43510.0,47740.0,80660.0,102590.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
40060,"Richmond, VA",4,47-2111,Electricians,3300.0,60820.0,29.24,60200.0,28.94,38360.0,47460.0,72790.0,81530.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
40140,"Riverside-San Bernardino-Ontario, CA",4,47-2111,Electricians,7570.0,80130.0,38.53,73970.0,35.56,42440.0,51380.0,99750.0,133900.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
40220,"Roanoke, VA",4,47-2111,Electricians,700.0,56040.0,26.94,56840.0,27.33,37340.0,46950.0,62060.0,74460.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
40340,"Rochester, MN",4,47-2111,Electricians,490.0,82680.0,39.75,81590.0,39.23,46470.0,59630.0,101750.0,108450.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
40380,"Rochester, NY",4,47-2111,Electricians,2560.0,73390.0,35.28,74730.0,35.93,45130.0,52430.0,86220.0,104940.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
40420,"Rockford, IL",4,47-2111,Electricians,430.0,80040.0,38.48,80470.0,38.69,47520.0,66160.0,97080.0,103960.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
40580,"Rocky Mount, NC",4,47-2111,Electricians,300.0,51230.0,24.63,47630.0,22.9,36880.0,45160.0,59880.0,68260.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
40660,"Rome, GA",4,47-2111,Electricians,170.0,61690.0,29.66,59620.0,28.66,37230.0,45050.0,80250.0,81750.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
40900,"Sacramento-Roseville-Folsom, CA",4,47-2111,Electricians,5850.0,81750.0,39.3,75780.0,36.44,47020.0,58810.0,101190.0,130200.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
40980,"Saginaw, MI",4,47-2111,Electricians,360.0,67650.0,32.53,63060.0,30.32,42420.0,58950.0,84050.0,90200.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41060,"St. Cloud, MN",4,47-2111,Electricians,680.0,80510.0,38.71,87200.0,41.92,46500.0,61360.0,99800.0,102040.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41100,"St. George, UT",4,47-2111,Electricians,490.0,57910.0,27.84,55250.0,26.56,35700.0,44590.0,74510.0,78070.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41140,"St. Joseph, MO-KS",4,47-2111,Electricians,410.0,76090.0,36.58,81530.0,39.2,40710.0,54340.0,98700.0,99380.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41180,"St. Louis, MO-IL",4,47-2111,Electricians,6460.0,76230.0,36.65,79280.0,38.11,45150.0,57660.0,97140.0,103440.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41420,"Salem, OR",4,47-2111,Electricians,750.0,83350.0,40.07,82740.0,39.78,49050.0,61640.0,104070.0,106130.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41500,"Salinas, CA",4,47-2111,Electricians,450.0,81070.0,38.98,77890.0,37.45,48100.0,61290.0,97530.0,119070.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41540,"Salisbury, MD",4,47-2111,Electricians,130.0,62420.0,30.01,56430.0,27.13,38320.0,47280.0,78510.0,93780.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41620,"Salt Lake City-Murray, UT",4,47-2111,Electricians,5210.0,64510.0,31.02,63430.0,30.49,39130.0,49380.0,79780.0,82690.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41660,"San Angelo, TX",4,47-2111,Electricians,270.0,50220.0,24.15,47180.0,22.69,33880.0,38410.0,59690.0,74130.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41700,"San Antonio-New Braunfels, TX",4,47-2111,Electricians,5930.0,55520.0,26.69,52650.0,25.31,37110.0,44670.0,64490.0,73860.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41740,"San Diego-Chula Vista-Carlsbad, CA",4,47-2111,Electricians,7330.0,82400.0,39.61,75640.0,36.37,47160.0,59930.0,101080.0,127940.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41780,"Sandusky, OH",4,47-2111,Electricians,300.0,67640.0,32.52,71020.0,34.14,36290.0,51310.0,81580.0,92060.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41860,"San Francisco-Oakland-Fremont, CA",4,47-2111,Electricians,9520.0,104240.0,50.12,93750.0,45.07,54750.0,63850.0,130190.0,179060.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41940,"San Jose-Sunnyvale-Santa Clara, CA",4,47-2111,Electricians,5540.0,103410.0,49.71,95020.0,45.69,56230.0,72660.0,127740.0,169770.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
41980,"San Juan-Bayamon-Caguas, PR",4,47-2111,Electricians,1140.0,38170.0,18.35,32540.0,15.64,23510.0,26930.0,47020.0,59010.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
42020,"San Luis Obispo-Paso Robles, CA",4,47-2111,Electricians,540.0,89170.0,42.87,80070.0,38.5,48830.0,60310.0,106550.0,149230.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
42100,"Santa Cruz-Watsonville, CA",4,47-2111,Electricians,350.0,79900.0,38.41,76940.0,36.99,48940.0,62040.0,95400.0,107750.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
42140,"Santa Fe, NM",4,47-2111,Electricians,140.0,60380.0,29.03,60470.0,29.07,36270.0,45650.0,65100.0,80990.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
42200,"Santa Maria-Santa Barbara, CA",4,47-2111,Electricians,560.0,77600.0,37.31,75780.0,36.43,46890.0,60010.0,95690.0,106630.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
42220,"Santa Rosa-Petaluma, CA",4,47-2111,Electricians,1020.0,87360.0,42.0,79700.0,38.32,47590.0,63380.0,101510.0,132490.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
42340,"Savannah, GA",4,47-2111,Electricians,710.0,59130.0,28.43,57010.0,27.41,37600.0,45900.0,68530.0,83320.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
42540,"Scranton--Wilkes-Barre, PA",4,47-2111,Electricians,1000.0,73640.0,35.4,65390.0,31.44,39220.0,49460.0,90800.0,107280.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
42660,"Seattle-Tacoma-Bellevue, WA",4,47-2111,Electricians,9160.0,100230.0,48.19,101600.0,48.85,59020.0,75650.0,124970.0,139230.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
42680,"Sebastian-Vero Beach-West Vero Corridor, FL",4,47-2111,Electricians,240.0,56300.0,27.07,54470.0,26.19,37960.0,47580.0,61430.0,73610.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
42700,"Sebring, FL",4,47-2111,Electricians,100.0,48600.0,23.36,46720.0,22.46,36400.0,37360.0,54640.0,64820.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
43100,"Sheboygan, WI",4,47-2111,Electricians,340.0,73050.0,35.12,76900.0,36.97,47530.0,57790.0,89120.0,97250.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
43300,"Sherman-Denison, TX",4,47-2111,Electricians,250.0,52620.0,25.3,53910.0,25.92,36400.0,43750.0,61980.0,69970.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
43340,"Shreveport-Bossier City, LA",4,47-2111,Electricians,610.0,52680.0,25.33,48420.0,23.28,35030.0,38520.0,62290.0,73360.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
43420,"Sierra Vista-Douglas, AZ",4,47-2111,Electricians,130.0,57300.0,27.55,55200.0,26.54,42990.0,45400.0,68470.0,73750.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
43580,"Sioux City, IA-NE-SD",4,47-2111,Electricians,290.0,64660.0,31.09,62320.0,29.96,44510.0,48350.0,82280.0,82880.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
43620,"Sioux Falls, SD-MN",4,47-2111,Electricians,1220.0,58520.0,28.14,60960.0,29.31,42360.0,47510.0,66400.0,77980.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
43640,"Slidell-Mandeville-Covington, LA",4,47-2111,Electricians,310.0,53390.0,25.67,49180.0,23.65,36040.0,45290.0,61370.0,71410.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
43780,"South Bend-Mishawaka, IN-MI",4,47-2111,Electricians,610.0,67530.0,32.47,64630.0,31.07,38790.0,49120.0,80190.0,93600.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
43900,"Spartanburg, SC",4,47-2111,Electricians,470.0,63410.0,30.49,63010.0,30.3,45060.0,51480.0,73530.0,76280.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
44060,"Spokane-Spokane Valley, WA",4,47-2111,Electricians,1150.0,82450.0,39.64,79230.0,38.09,48070.0,60320.0,98200.0,119550.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
44100,"Springfield, IL",4,47-2111,Electricians,350.0,78710.0,37.84,82510.0,39.67,44530.0,57400.0,100090.0,104610.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
44140,"Springfield, MA",4,47-2111,Electricians,870.0,78240.0,37.62,80560.0,38.73,45110.0,56900.0,100890.0,108830.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
44180,"Springfield, MO",4,47-2111,Electricians,980.0,60890.0,29.28,57390.0,27.59,35580.0,45550.0,75250.0,95470.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
44220,"Springfield, OH",4,47-2111,Electricians,190.0,58450.0,28.1,57840.0,27.81,45110.0,46070.0,69610.0,76620.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
44300,"State College, PA",4,47-2111,Electricians,200.0,64210.0,30.87,56160.0,27.0,40490.0,50400.0,72760.0,102000.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
44420,"Staunton-Stuarts Draft, VA",4,47-2111,Electricians,200.0,57630.0,27.71,56150.0,27.0,37740.0,44890.0,68790.0,83700.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
44700,"Stockton-Lodi, CA",4,47-2111,Electricians,1160.0,78510.0,37.74,74800.0,35.96,43570.0,54200.0,99150.0,122750.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
44940,"Sumter, SC",4,47-2111,Electricians,80.0,57420.0,27.61,60050.0,28.87,42740.0,48640.0,63090.0,69460.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
45060,"Syracuse, NY",4,47-2111,Electricians,1040.0,74680.0,35.9,72310.0,34.77,45050.0,51910.0,94340.0,108980.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
45220,"Tallahassee, FL",4,47-2111,Electricians,750.0,52310.0,25.15,47820.0,22.99,35970.0,45780.0,58590.0,62260.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
45300,"Tampa-St. Petersburg-Clearwater, FL",4,47-2111,Electricians,7110.0,55750.0,26.8,53790.0,25.86,37720.0,46920.0,60970.0,72330.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
45460,"Terre Haute, IN",4,47-2111,Electricians,310.0,73100.0,35.14,77730.0,37.37,46070.0,59910.0,87510.0,98170.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
45500,"Texarkana, TX-AR",4,47-2111,Electricians,420.0,55400.0,26.63,58980.0,28.36,30470.0,42590.0,71160.0,71160.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
45780,"Toledo, OH",4,47-2111,Electricians,1530.0,70190.0,33.75,72850.0,35.02,37330.0,53550.0,82020.0,100610.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
45820,"Topeka, KS",4,47-2111,Electricians,410.0,64650.0,31.08,61980.0,29.8,38810.0,48450.0,78850.0,80560.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
45900,"Traverse City, MI",4,47-2111,Electricians,400.0,59950.0,28.82,60140.0,28.91,36800.0,44110.0,74940.0,83360.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
45940,"Trenton-Princeton, NJ",4,47-2111,Electricians,600.0,89520.0,43.04,83940.0,40.35,47840.0,61880.0,120310.0,121650.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
46060,"Tucson, AZ",4,47-2111,Electricians,1420.0,59490.0,28.6,56880.0,27.35,40560.0,46590.0,70990.0,84120.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
46140,"Tulsa, OK",4,47-2111,Electricians,2620.0,62880.0,30.23,60370.0,29.03,37440.0,48310.0,75170.0,89630.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
46220,"Tuscaloosa, AL",4,47-2111,Electricians,470.0,59290.0,28.51,59280.0,28.5,37600.0,45760.0,67990.0,75530.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
46300,"Twin Falls, ID",4,47-2111,Electricians,290.0,55590.0,26.73,50940.0,24.49,37610.0,42130.0,72860.0,76520.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
46340,"Tyler, TX",4,47-2111,Electricians,400.0,52880.0,25.42,49300.0,23.7,34610.0,39960.0,61270.0,74960.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
46520,"Urban Honolulu, HI",4,47-2111,Electricians,2360.0,88340.0,42.47,85660.0,41.18,43960.0,61780.0,117770.0,120640.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
46540,"Utica-Rome, NY",4,47-2111,Electricians,240.0,67100.0,32.26,61650.0,29.64,44040.0,49380.0,79220.0,97710.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
46660,"Valdosta, GA",4,47-2111,Electricians,380.0,53140.0,25.55,50820.0,24.44,36830.0,43780.0,59120.0,67450.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
46700,"Vallejo, CA",4,47-2111,Electricians,610.0,87940.0,42.28,79970.0,38.45,51290.0,62720.0,101970.0,135100.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
47020,"Victoria, TX",4,47-2111,Electricians,140.0,53560.0,25.75,51630.0,24.82,34410.0,44850.0,60720.0,74990.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
47220,"Vineland, NJ",4,47-2111,Electricians,170.0,79860.0,38.39,75000.0,36.06,45980.0,59590.0,108750.0,119290.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",4,47-2111,Electricians,6260.0,60850.0,29.26,60790.0,29.23,38470.0,48180.0,70540.0,79140.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
47300,"Visalia, CA",4,47-2111,Electricians,530.0,75870.0,36.48,71390.0,34.32,46530.0,52950.0,92230.0,116830.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
47380,"Waco, TX",4,47-2111,Electricians,710.0,51520.0,24.77,48040.0,23.1,35980.0,39070.0,61110.0,74040.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
47460,"Walla Walla, WA",4,47-2111,Electricians,90.0,76180.0,36.62,75250.0,36.18,46900.0,58410.0,95460.0,111460.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
47580,"Warner Robins, GA",4,47-2111,Electricians,210.0,60580.0,29.13,59950.0,28.82,44780.0,54540.0,62300.0,75200.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4,47-2111,Electricians,16520.0,78580.0,37.78,75460.0,36.28,45310.0,57220.0,106450.0,115340.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
47930,"Waterbury-Shelton, CT",4,47-2111,Electricians,880.0,73850.0,35.51,75650.0,36.37,46790.0,61000.0,91110.0,99180.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
47940,"Waterloo-Cedar Falls, IA",4,47-2111,Electricians,370.0,64940.0,31.22,64700.0,31.11,38740.0,48680.0,80310.0,81720.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
48060,"Watertown-Fort Drum, NY",4,47-2111,Electricians,100.0,70970.0,34.12,76980.0,37.01,43680.0,49370.0,86550.0,89960.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
48140,"Wausau, WI",4,47-2111,Electricians,470.0,70480.0,33.88,77910.0,37.46,40520.0,52170.0,84370.0,90710.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
48260,"Weirton-Steubenville, WV-OH",4,47-2111,Electricians,200.0,64520.0,31.02,62190.0,29.9,38500.0,48700.0,76220.0,103970.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
48300,"Wenatchee-East Wenatchee, WA",4,47-2111,Electricians,450.0,100470.0,48.3,102160.0,49.12,59130.0,74870.0,126130.0,126130.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
48540,"Wheeling, WV-OH",4,47-2111,Electricians,350.0,68920.0,33.13,67780.0,32.59,46680.0,57970.0,83640.0,91240.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
48620,"Wichita, KS",4,47-2111,Electricians,1580.0,65530.0,31.51,62160.0,29.89,37650.0,49250.0,77520.0,94400.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
48660,"Wichita Falls, TX",4,47-2111,Electricians,240.0,48840.0,23.48,46950.0,22.57,31410.0,36800.0,59730.0,65640.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
48680,"Wildwood-The Villages, FL",4,47-2111,Electricians,210.0,52530.0,25.26,49460.0,23.78,37990.0,38950.0,58160.0,65590.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
48700,"Williamsport, PA",4,47-2111,Electricians,150.0,64430.0,30.98,60770.0,29.22,43120.0,49440.0,76080.0,82910.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
48900,"Wilmington, NC",4,47-2111,Electricians,980.0,54330.0,26.12,50210.0,24.14,37830.0,46520.0,60790.0,73080.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
49020,"Winchester, VA-WV",4,47-2111,Electricians,150.0,61290.0,29.46,59700.0,28.7,37690.0,48330.0,72880.0,84990.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
49180,"Winston-Salem, NC",4,47-2111,Electricians,1180.0,54180.0,26.05,51410.0,24.72,37460.0,45870.0,61180.0,64950.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
49340,"Worcester, MA",4,47-2111,Electricians,1460.0,74790.0,35.96,78270.0,37.63,45940.0,57200.0,92330.0,100510.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
49420,"Yakima, WA",4,47-2111,Electricians,440.0,86010.0,41.35,80870.0,38.88,50080.0,64810.0,108680.0,119210.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
49620,"York-Hanover, PA",4,47-2111,Electricians,720.0,75180.0,36.14,65850.0,31.66,46120.0,51990.0,81100.0,124340.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
49660,"Youngstown-Warren, OH",4,47-2111,Electricians,910.0,58370.0,28.06,58850.0,28.29,35390.0,44810.0,74620.0,81310.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
49700,"Yuba City, CA",4,47-2111,Electricians,180.0,76860.0,36.95,72660.0,34.93,44870.0,49130.0,93190.0,131220.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
49740,"Yuma, AZ",4,47-2111,Electricians,330.0,59110.0,28.42,56790.0,27.3,39310.0,45640.0,76080.0,76080.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
14500,"Boulder, CO",4,47-2111,Electricians,450.0,65120.0,31.31,62570.0,30.08,44180.0,49470.0,76730.0,89420.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
17820,"Colorado Springs, CO",4,47-2111,Electricians,1230.0,60630.0,29.15,59620.0,28.67,39490.0,47320.0,73820.0,79800.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
19740,"Denver-Aurora-Centennial, CO",4,47-2111,Electricians,10600.0,66080.0,31.77,63010.0,30.29,44900.0,48690.0,78570.0,90480.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
22660,"Fort Collins-Loveland, CO",4,47-2111,Electricians,830.0,61930.0,29.77,59840.0,28.77,40210.0,47290.0,74190.0,84510.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
24300,"Grand Junction, CO",4,47-2111,Electricians,430.0,57380.0,27.59,57340.0,27.57,38050.0,46260.0,69460.0,76970.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
24540,"Greeley, CO",4,47-2111,Electricians,1120.0,63830.0,30.69,61130.0,29.39,40910.0,46590.0,77850.0,87570.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
39380,"Pueblo, CO",4,47-2111,Electricians,400.0,62400.0,30.0,59700.0,28.7,37900.0,46650.0,75850.0,93350.0,2024,818.7,896.1,9.5,81.0,27.0,46.2,8.5,0.009074354314209776
10180,"Abilene, TX",4,47-3013,Helpers--Electricians,60.0,40180.0,19.32,40360.0,19.4,29890.0,31660.0,46880.0,50940.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
10380,"Aguadilla, PR",4,47-3013,Helpers--Electricians,90.0,24170.0,11.62,22520.0,10.83,19760.0,22090.0,26860.0,27940.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
10420,"Akron, OH",4,47-3013,Helpers--Electricians,60.0,47460.0,22.82,47950.0,23.05,35370.0,40730.0,48620.0,63340.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
10580,"Albany-Schenectady-Troy, NY",4,47-3013,Helpers--Electricians,50.0,41810.0,20.1,39360.0,18.92,36330.0,37260.0,43970.0,49390.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
10740,"Albuquerque, NM",4,47-3013,Helpers--Electricians,250.0,40930.0,19.68,39610.0,19.04,33570.0,33610.0,47450.0,49870.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
10900,"Allentown-Bethlehem-Easton, PA-NJ",4,47-3013,Helpers--Electricians,100.0,41650.0,20.03,41270.0,19.84,31470.0,35200.0,46350.0,56680.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
11100,"Amarillo, TX",4,47-3013,Helpers--Electricians,60.0,45870.0,22.05,43670.0,21.0,31760.0,36340.0,61010.0,61010.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
11540,"Appleton, WI",4,47-3013,Helpers--Electricians,80.0,47360.0,22.77,45370.0,21.81,35830.0,38660.0,54460.0,73680.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
11700,"Asheville, NC",4,47-3013,Helpers--Electricians,310.0,39650.0,19.06,38950.0,18.72,31040.0,36320.0,44610.0,47070.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
12020,"Athens-Clarke County, GA",4,47-3013,Helpers--Electricians,70.0,37750.0,18.15,36870.0,17.72,29240.0,29890.0,44070.0,46360.0,2024,66.6,66.7,0.2,6.8,2.2,4.6,10.2,0.00015004879371782742
