area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year
99,U.S.,1,29-2042,Emergency Medical Technicians,177980.0,44790.0,21.54,41340.0,19.88,31410.0,36730.0,48160.0,60780.0,2024
99,U.S.,1,29-2043,Paramedics,99530.0,60610.0,29.14,58410.0,28.08,40130.0,47920.0,68420.0,82420.0,2024
99,U.S.,1,29-2050,Health Practitioner Support Technologists and Technicians,975890.0,47370.0,22.77,45010.0,21.64,34730.0,37250.0,51710.0,64650.0,2024
99,U.S.,1,29-2051,Dietetic Technicians,29950.0,39560.0,19.02,37040.0,17.81,28280.0,32460.0,44290.0,53440.0,2024
99,U.S.,1,29-2052,Pharmacy Technicians,487920.0,44800.0,21.54,43460.0,20.9,35100.0,36920.0,48580.0,59450.0,2024
99,U.S.,1,29-2053,Psychiatric Technicians,136300.0,45000.0,21.64,42590.0,20.47,32980.0,37170.0,48910.0,60150.0,2024
99,U.S.,1,29-2055,Surgical Technologists,113890.0,65810.0,31.64,62830.0,30.21,43290.0,51740.0,77140.0,90700.0,2024
99,U.S.,1,29-2056,Veterinary Technologists and Technicians,131320.0,46280.0,22.25,45980.0,22.11,32120.0,37390.0,50960.0,60880.0,2024
99,U.S.,1,29-2057,Ophthalmic Medical Technicians,76520.0,45360.0,21.81,44080.0,21.19,34210.0,37100.0,49730.0,60810.0,2024
99,U.S.,1,29-2060,Licensed Practical and Licensed Vocational Nurses,632430.0,64150.0,30.84,62340.0,29.97,47960.0,55220.0,73160.0,80510.0,2024
99,U.S.,1,29-2061,Licensed Practical and Licensed Vocational Nurses,632430.0,64150.0,30.84,62340.0,29.97,47960.0,55220.0,73160.0,80510.0,2024
99,U.S.,1,29-2070,Medical Records Specialists,187910.0,55970.0,26.91,50250.0,24.16,35780.0,41600.0,64070.0,80950.0,2024
99,U.S.,1,29-2072,Medical Records Specialists,187910.0,55970.0,26.91,50250.0,24.16,35780.0,41600.0,64070.0,80950.0,2024
99,U.S.,1,29-2080,"Opticians, Dispensing",79690.0,49970.0,24.02,46560.0,22.38,34470.0,37900.0,59680.0,73240.0,2024
99,U.S.,1,29-2081,"Opticians, Dispensing",79690.0,49970.0,24.02,46560.0,22.38,34470.0,37900.0,59680.0,73240.0,2024
99,U.S.,1,29-2090,Miscellaneous Health Technologists and Technicians,194570.0,58050.0,27.91,49600.0,23.84,37390.0,41650.0,64660.0,85560.0,2024
99,U.S.,1,29-2091,Orthotists and Prosthetists,9930.0,81330.0,39.1,78310.0,37.65,46220.0,59990.0,98880.0,118730.0,2024
99,U.S.,1,29-2092,Hearing Aid Specialists,10580.0,63930.0,30.74,61560.0,29.6,36950.0,47150.0,78110.0,91000.0,2024
99,U.S.,1,29-2099,"Health Technologists and Technicians, All Other",174060.0,56370.0,27.1,48790.0,23.46,37290.0,40740.0,62280.0,81290.0,2024
99,U.S.,1,29-9000,Other Healthcare Practitioners and Technical Occupations,129910.0,70950.0,34.11,62820.0,30.2,39200.0,48950.0,84430.0,110140.0,2024
99,U.S.,1,29-9020,Health Information Technologists and Medical Registrars,37620.0,73410.0,35.3,67310.0,32.36,39120.0,48400.0,92410.0,112130.0,2024
99,U.S.,1,29-9021,Health Information Technologists and Medical Registrars,37620.0,73410.0,35.3,67310.0,32.36,39120.0,48400.0,92410.0,112130.0,2024
99,U.S.,1,29-9090,Miscellaneous Health Practitioners and Technical Workers,92290.0,69940.0,33.63,61890.0,29.76,39330.0,49190.0,82170.0,108890.0,2024
99,U.S.,1,29-9091,Athletic Trainers,28950.0,63960.0,,60250.0,,45380.0,51590.0,70880.0,84100.0,2024
99,U.S.,1,29-9092,Genetic Counselors,3510.0,102890.0,49.47,98910.0,47.55,78680.0,87060.0,113220.0,137780.0,2024
99,U.S.,1,29-9093,Surgical Assistants,22860.0,67190.0,32.3,60290.0,28.99,39540.0,49140.0,80860.0,102390.0,2024
99,U.S.,1,29-9099,"Healthcare Practitioners and Technical Workers, All Other",36970.0,73200.0,35.19,64030.0,30.78,37220.0,45250.0,91000.0,127340.0,2024
99,U.S.,1,31-0000,Healthcare Support Occupations,7448010.0,39650.0,19.06,37180.0,17.87,27980.0,33380.0,44850.0,51980.0,2024
99,U.S.,1,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",5464490.0,36690.0,17.64,35940.0,17.28,27050.0,31870.0,39950.0,46360.0,2024
99,U.S.,1,31-1120,Home Health and Personal Care Aides,3988140.0,34990.0,16.82,34900.0,16.78,25600.0,30370.0,37980.0,44190.0,2024
99,U.S.,1,31-1120,Home Health and Personal Care Aides,3988140.0,34990.0,16.82,34900.0,16.78,25600.0,30370.0,37980.0,44190.0,2024
99,U.S.,1,31-1130,"Nursing Assistants, Orderlies, and Psychiatric Aides",1476350.0,41290.0,19.85,39470.0,18.98,31400.0,36200.0,46070.0,50300.0,2024
99,U.S.,1,31-1131,Nursing Assistants,1388430.0,41270.0,19.84,39530.0,19.01,31390.0,36260.0,46070.0,50140.0,2024
99,U.S.,1,31-1132,Orderlies,53020.0,40070.0,19.27,37700.0,18.12,31610.0,34850.0,43160.0,49570.0,2024
99,U.S.,1,31-1133,Psychiatric Aides,34900.0,43610.0,20.97,41590.0,20.0,30920.0,35930.0,48770.0,58530.0,2024
99,U.S.,1,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,204940.0,60070.0,28.88,61730.0,29.68,31410.0,41430.0,75130.0,83090.0,2024
99,U.S.,1,31-2010,Occupational Therapy Assistants and Aides,52910.0,66020.0,31.74,66050.0,31.76,38900.0,57200.0,76760.0,85360.0,2024
99,U.S.,1,31-2011,Occupational Therapy Assistants,47910.0,68540.0,32.95,68340.0,32.86,49070.0,59950.0,77340.0,86930.0,2024
99,U.S.,1,31-2012,Occupational Therapy Aides,5000.0,41850.0,20.12,37370.0,17.97,27970.0,34840.0,44190.0,65580.0,2024
99,U.S.,1,31-2020,Physical Therapist Assistants and Aides,152020.0,57990.0,27.88,60050.0,28.87,29880.0,37020.0,74310.0,82510.0,2024
99,U.S.,1,31-2021,Physical Therapist Assistants,108010.0,67160.0,32.29,65510.0,31.5,46020.0,58240.0,77270.0,87630.0,2024
99,U.S.,1,31-2022,Physical Therapist Aides,44010.0,35510.0,17.07,34520.0,16.59,24960.0,29710.0,38240.0,46930.0,2024
99,U.S.,1,31-9000,Other Healthcare Support Occupations,1778580.0,46380.0,22.3,45000.0,21.64,34090.0,37500.0,50110.0,60900.0,2024
99,U.S.,1,31-9010,Massage Therapists,96040.0,63430.0,30.5,57950.0,27.86,33280.0,44870.0,77170.0,97450.0,2024
99,U.S.,1,31-9011,Massage Therapists,96040.0,63430.0,30.5,57950.0,27.86,33280.0,44870.0,77170.0,97450.0,2024
99,U.S.,1,31-9090,Miscellaneous Healthcare Support Occupations,1682540.0,45410.0,21.83,44720.0,21.5,34140.0,37440.0,49290.0,59700.0,2024
99,U.S.,1,31-9091,Dental Assistants,375430.0,48860.0,23.49,47300.0,22.74,36190.0,39520.0,56910.0,61780.0,2024
99,U.S.,1,31-9092,Medical Assistants,793460.0,44720.0,21.5,44200.0,21.25,35020.0,37610.0,48160.0,57830.0,2024
99,U.S.,1,31-9093,Medical Equipment Preparers,72760.0,48990.0,23.56,46490.0,22.35,35400.0,38910.0,56160.0,67070.0,2024
99,U.S.,1,31-9094,Medical Transcriptionists,43070.0,39210.0,18.85,37550.0,18.05,26370.0,31200.0,45680.0,53890.0,2024
99,U.S.,1,31-9095,Pharmacy Aides,41100.0,40290.0,19.37,37000.0,17.79,29360.0,34450.0,42570.0,58660.0,2024
99,U.S.,1,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,114190.0,38990.0,18.74,37320.0,17.94,29160.0,34320.0,44550.0,48150.0,2024
99,U.S.,1,31-9097,Phlebotomists,138880.0,44390.0,21.34,43660.0,20.99,34860.0,37540.0,48170.0,57750.0,2024
99,U.S.,1,31-9099,"Healthcare Support Workers, All Other",103650.0,48760.0,23.44,46050.0,22.14,32450.0,37570.0,57650.0,68180.0,2024
99,U.S.,1,33-0000,Protective Service Occupations,3654910.0,61000.0,29.33,50580.0,24.32,32040.0,37580.0,76140.0,104000.0,2024
99,U.S.,1,33-1000,Supervisors of Protective Service Workers,390970.0,93120.0,44.77,87050.0,41.85,47990.0,62060.0,117400.0,144610.0,2024
99,U.S.,1,33-1010,First-Line Supervisors of Law Enforcement Workers,206520.0,103570.0,49.79,99130.0,47.66,56100.0,73910.0,126530.0,159450.0,2024
99,U.S.,1,33-1011,First-Line Supervisors of Correctional Officers,53390.0,82260.0,39.55,76310.0,36.69,50340.0,56890.0,102190.0,125170.0,2024
99,U.S.,1,33-1012,First-Line Supervisors of Police and Detectives,153130.0,110990.0,53.36,105980.0,50.95,62370.0,80940.0,133520.0,165050.0,2024
99,U.S.,1,33-1020,First-Line Supervisors of Firefighting and Prevention Workers,93680.0,97030.0,46.65,92430.0,44.44,53970.0,72240.0,115990.0,142300.0,2024
99,U.S.,1,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,93680.0,97030.0,46.65,92430.0,44.44,53970.0,72240.0,115990.0,142300.0,2024
99,U.S.,1,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",90770.0,65320.0,31.4,60190.0,28.94,38200.0,46760.0,79180.0,96480.0,2024
99,U.S.,1,33-1091,First-Line Supervisors of Security Workers,70310.0,62990.0,30.28,58610.0,28.18,37800.0,46070.0,74700.0,93930.0,2024
99,U.S.,1,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",20460.0,73320.0,35.25,74960.0,36.04,40750.0,51860.0,90600.0,102360.0,2024
99,U.S.,1,33-2000,Firefighting and Prevention Workers,349070.0,64820.0,31.16,59870.0,28.79,34780.0,44650.0,78120.0,103460.0,2024
99,U.S.,1,33-2010,Firefighters,332240.0,63890.0,30.72,59530.0,28.62,34490.0,44180.0,77410.0,101330.0,2024
99,U.S.,1,33-2011,Firefighters,332240.0,63890.0,30.72,59530.0,28.62,34490.0,44180.0,77410.0,101330.0,2024
99,U.S.,1,33-2020,Fire Inspectors,16830.0,83210.0,40.01,75480.0,36.29,42730.0,56440.0,100720.0,137250.0,2024
99,U.S.,1,33-2021,Fire Inspectors and Investigators,14050.0,87440.0,42.04,78060.0,37.53,47580.0,60700.0,105390.0,149870.0,2024
99,U.S.,1,33-2022,Forest Fire Inspectors and Prevention Specialists,2780.0,61820.0,29.72,52380.0,25.19,33590.0,41000.0,77780.0,100450.0,2024
99,U.S.,1,33-3000,Law Enforcement Workers,1177270.0,75550.0,36.32,70530.0,33.91,45170.0,53810.0,92790.0,111590.0,2024
99,U.S.,1,33-3010,"Bailiffs, Correctional Officers, and Jailers",382300.0,62730.0,30.16,57950.0,27.86,41310.0,47460.0,75400.0,93580.0,2024
99,U.S.,1,33-3011,Bailiffs,16910.0,62180.0,29.89,57050.0,27.43,32950.0,43420.0,77880.0,93950.0,2024
99,U.S.,1,33-3012,Correctional Officers and Jailers,365380.0,62760.0,30.17,57970.0,27.87,41750.0,47520.0,75330.0,93000.0,2024
99,U.S.,1,33-3020,Detectives and Criminal Investigators,110790.0,98770.0,47.48,93580.0,44.99,54160.0,68390.0,120080.0,159410.0,2024
99,U.S.,1,33-3021,Detectives and Criminal Investigators,110790.0,98770.0,47.48,93580.0,44.99,54160.0,68390.0,120080.0,159410.0,2024
99,U.S.,1,33-3030,Fish and Game Wardens,6420.0,67990.0,32.69,68180.0,32.78,35670.0,53260.0,82100.0,94470.0,2024
99,U.S.,1,33-3031,Fish and Game Wardens,6420.0,67990.0,32.69,68180.0,32.78,35670.0,53260.0,82100.0,94470.0,2024
99,U.S.,1,33-3040,Parking Enforcement Workers,7770.0,51840.0,24.92,47150.0,22.67,35410.0,39930.0,61210.0,76030.0,2024
99,U.S.,1,33-3041,Parking Enforcement Workers,7770.0,51840.0,24.92,47150.0,22.67,35410.0,39930.0,61210.0,76030.0,2024
99,U.S.,1,33-3050,Police Officers,669990.0,79380.0,38.16,76300.0,36.68,47650.0,59020.0,97230.0,115330.0,2024
99,U.S.,1,33-3051,Police and Sheriff's Patrol Officers,666990.0,79320.0,38.14,76290.0,36.68,47640.0,58980.0,97190.0,115280.0,2024
99,U.S.,1,33-3052,Transit and Railroad Police,3000.0,91820.0,44.14,82320.0,39.58,58370.0,65920.0,114040.0,141870.0,2024
99,U.S.,1,33-9000,Other Protective Service Workers,1737600.0,43140.0,20.74,38230.0,18.38,29310.0,34480.0,47020.0,61720.0,2024
99,U.S.,1,33-9010,Animal Control Workers,11790.0,49240.0,23.67,45830.0,22.03,32880.0,38160.0,57110.0,69990.0,2024
99,U.S.,1,33-9011,Animal Control Workers,11790.0,49240.0,23.67,45830.0,22.03,32880.0,38160.0,57110.0,69990.0,2024
99,U.S.,1,33-9020,Private Detectives and Investigators,38700.0,61680.0,29.65,52370.0,25.18,37250.0,41940.0,75310.0,98770.0,2024
99,U.S.,1,33-9021,Private Detectives and Investigators,38700.0,61680.0,29.65,52370.0,25.18,37250.0,41940.0,75310.0,98770.0,2024
99,U.S.,1,33-9030,Security Guards and Gambling Surveillance Officers,1251760.0,42920.0,20.64,38390.0,18.46,29830.0,35130.0,46690.0,59600.0,2024
99,U.S.,1,33-9031,Gambling Surveillance Officers and Gambling Investigators,10000.0,46710.0,22.46,43900.0,21.11,34020.0,37410.0,50610.0,62360.0,2024
99,U.S.,1,33-9032,Security Guards,1241770.0,42890.0,20.62,38370.0,18.45,29800.0,35100.0,46660.0,59580.0,2024
99,U.S.,1,33-9090,Miscellaneous Protective Service Workers,435360.0,41960.0,20.18,37120.0,17.85,27390.0,31760.0,46520.0,63960.0,2024
99,U.S.,1,33-9091,Crossing Guards and Flaggers,90180.0,42910.0,20.63,37700.0,18.13,29940.0,34280.0,46920.0,61440.0,2024
99,U.S.,1,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",143590.0,34700.0,16.68,33720.0,16.21,24860.0,28840.0,37750.0,44600.0,2024
99,U.S.,1,33-9093,Transportation Security Screeners,46340.0,61840.0,29.73,63360.0,30.46,45010.0,52210.0,69990.0,75940.0,2024
99,U.S.,1,33-9094,School Bus Monitors,72140.0,35270.0,16.96,34980.0,16.82,27250.0,31200.0,38840.0,43240.0,2024
99,U.S.,1,33-9099,"Protective Service Workers, All Other",83110.0,48210.0,23.18,41600.0,20.0,30620.0,35540.0,54310.0,72670.0,2024
99,U.S.,1,35-0000,Food Preparation and Serving Related Occupations,13613490.0,36020.0,17.32,34130.0,16.41,22720.0,28160.0,38770.0,49230.0,2024
99,U.S.,1,35-1000,Supervisors of Food Preparation and Serving Workers,1369780.0,47540.0,22.85,44140.0,21.22,29600.0,35840.0,56990.0,71920.0,2024
99,U.S.,1,35-1010,Supervisors of Food Preparation and Serving Workers,1369780.0,47540.0,22.85,44140.0,21.22,29600.0,35840.0,56990.0,71920.0,2024
99,U.S.,1,35-1011,Chefs and Head Cooks,182320.0,64720.0,31.11,60990.0,29.32,36000.0,47710.0,76790.0,96030.0,2024
99,U.S.,1,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,1187460.0,44900.0,21.59,42010.0,20.2,29340.0,35400.0,50920.0,63420.0,2024
99,U.S.,1,35-2000,Cooks and Food Preparation Workers,3632290.0,35460.0,17.05,35450.0,17.04,24490.0,29360.0,39190.0,46250.0,2024
99,U.S.,1,35-2010,Cooks,2743520.0,35950.0,17.28,35760.0,17.19,24960.0,29590.0,40270.0,46690.0,2024
99,U.S.,1,35-2011,"Cooks, Fast Food",668230.0,31140.0,14.97,30160.0,14.5,22370.0,26540.0,35710.0,38980.0,2024
99,U.S.,1,35-2012,"Cooks, Institution and Cafeteria",448260.0,37310.0,17.94,36450.0,17.53,26800.0,30530.0,42860.0,48320.0,2024
99,U.S.,1,35-2013,"Cooks, Private Household",900.0,51290.0,24.66,44530.0,21.41,38240.0,42800.0,47150.0,92480.0,2024
99,U.S.,1,35-2014,"Cooks, Restaurant",1452130.0,37730.0,18.14,36830.0,17.71,28010.0,31310.0,43610.0,47340.0,2024
99,U.S.,1,35-2015,"Cooks, Short Order",150420.0,35660.0,17.14,35620.0,17.12,23770.0,30160.0,39990.0,46010.0,2024
99,U.S.,1,35-2019,"Cooks, All Other",23590.0,38000.0,18.27,36210.0,17.41,26430.0,31200.0,42230.0,49600.0,2024
99,U.S.,1,35-2020,Food Preparation Workers,888770.0,33940.0,16.32,34220.0,16.45,23490.0,28740.0,37540.0,44260.0,2024
99,U.S.,1,35-2021,Food Preparation Workers,888770.0,33940.0,16.32,34220.0,16.45,23490.0,28740.0,37540.0,44260.0,2024
99,U.S.,1,35-3000,Food and Beverage Serving Workers,7101010.0,34650.0,16.66,31470.0,15.13,21880.0,27040.0,36830.0,47920.0,2024
99,U.S.,1,35-3010,Bartenders,745610.0,39880.0,19.17,33530.0,16.12,19930.0,25790.0,46790.0,71920.0,2024
99,U.S.,1,35-3011,Bartenders,745610.0,39880.0,19.17,33530.0,16.12,19930.0,25790.0,46790.0,71920.0,2024
99,U.S.,1,35-3020,Fast Food and Counter Workers,3780930.0,31350.0,15.07,30480.0,14.65,22620.0,27150.0,35440.0,38800.0,2024
99,U.S.,1,35-3023,Fast Food and Counter Workers,3780930.0,31350.0,15.07,30480.0,14.65,22620.0,27150.0,35440.0,38800.0,2024
99,U.S.,1,35-3030,Waiters and Waitresses,2302690.0,38360.0,18.44,33760.0,16.23,18500.0,25690.0,45350.0,62510.0,2024
99,U.S.,1,35-3031,Waiters and Waitresses,2302690.0,38360.0,18.44,33760.0,16.23,18500.0,25690.0,45350.0,62510.0,2024
99,U.S.,1,35-3040,"Food Servers, Nonrestaurant",271780.0,35030.0,16.84,34460.0,16.57,26590.0,29800.0,37550.0,44770.0,2024
99,U.S.,1,35-3041,"Food Servers, Nonrestaurant",271780.0,35030.0,16.84,34460.0,16.57,26590.0,29800.0,37550.0,44770.0,2024
99,U.S.,1,35-9000,Other Food Preparation and Serving Related Workers,1510410.0,33380.0,16.05,32680.0,15.71,22600.0,27830.0,36620.0,43970.0,2024
99,U.S.,1,35-9010,Dining Room and Cafeteria Attendants and Bartender Helpers,522010.0,34190.0,16.44,32670.0,15.71,22260.0,27830.0,36880.0,46380.0,2024
99,U.S.,1,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,522010.0,34190.0,16.44,32670.0,15.71,22260.0,27830.0,36880.0,46380.0,2024
99,U.S.,1,35-9020,Dishwashers,471670.0,33220.0,15.97,33670.0,16.19,23960.0,28740.0,36750.0,41600.0,2024
99,U.S.,1,35-9021,Dishwashers,471670.0,33220.0,15.97,33670.0,16.19,23960.0,28740.0,36750.0,41600.0,2024
99,U.S.,1,35-9030,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",427150.0,32030.0,15.4,30380.0,14.61,22010.0,26630.0,35840.0,42600.0,2024
99,U.S.,1,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",427150.0,32030.0,15.4,30380.0,14.61,22010.0,26630.0,35840.0,42600.0,2024
99,U.S.,1,35-9090,Miscellaneous Food Preparation and Serving Related Workers,89580.0,35990.0,17.3,34830.0,16.74,24040.0,29890.0,38860.0,47360.0,2024
99,U.S.,1,35-9099,"Food Preparation and Serving Related Workers, All Other",89580.0,35990.0,17.3,34830.0,16.74,24040.0,29890.0,38860.0,47360.0,2024
99,U.S.,1,37-0000,Building and Grounds Cleaning and Maintenance Occupations,4496150.0,39540.0,19.01,36790.0,17.69,28120.0,31600.0,44980.0,55120.0,2024
99,U.S.,1,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers,298790.0,54580.0,26.24,49990.0,24.03,36020.0,41820.0,63080.0,78050.0,2024
99,U.S.,1,37-1010,First-Line Supervisors of Building and Grounds Cleaning and Maintenance Workers,298790.0,54580.0,26.24,49990.0,24.03,36020.0,41820.0,63080.0,78050.0,2024
99,U.S.,1,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,174660.0,51170.0,24.6,47520.0,22.85,34390.0,38600.0,60330.0,74190.0,2024
99,U.S.,1,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",124130.0,59380.0,28.55,56170.0,27.01,39270.0,46350.0,70320.0,83080.0,2024
99,U.S.,1,37-2000,Building Cleaning and Pest Control Workers,3167290.0,37400.0,17.98,35750.0,17.19,27420.0,30520.0,41420.0,49040.0,2024
99,U.S.,1,37-2010,Building Cleaning Workers,3071180.0,37140.0,17.86,35630.0,17.13,27320.0,30410.0,40600.0,48670.0,2024
99,U.S.,1,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",2199900.0,37460.0,18.01,35930.0,17.27,27570.0,30830.0,41650.0,49040.0,2024
99,U.S.,1,37-2012,Maids and Housekeeping Cleaners,854910.0,36180.0,17.39,34660.0,16.66,26800.0,29630.0,38510.0,47590.0,2024
99,U.S.,1,37-2019,"Building Cleaning Workers, All Other",16370.0,44150.0,21.23,42360.0,20.37,30640.0,35610.0,48400.0,61640.0,2024
99,U.S.,1,37-2020,Pest Control Workers,96110.0,45800.0,22.02,44730.0,21.51,32460.0,37060.0,49300.0,61410.0,2024
99,U.S.,1,37-2021,Pest Control Workers,96110.0,45800.0,22.02,44730.0,21.51,32460.0,37060.0,49300.0,61410.0,2024
99,U.S.,1,37-3000,Grounds Maintenance Workers,1030070.0,41750.0,20.07,38470.0,18.5,30140.0,35470.0,46390.0,56460.0,2024
99,U.S.,1,37-3010,Grounds Maintenance Workers,1030070.0,41750.0,20.07,38470.0,18.5,30140.0,35470.0,46390.0,56460.0,2024
99,U.S.,1,37-3011,Landscaping and Groundskeeping Workers,943430.0,40880.0,19.66,38090.0,18.31,29990.0,35250.0,45870.0,53900.0,2024
99,U.S.,1,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",25200.0,45960.0,22.1,45200.0,21.73,34590.0,38040.0,50960.0,58910.0,2024
99,U.S.,1,37-3013,Tree Trimmers and Pruners,47870.0,54970.0,26.43,50430.0,24.25,37660.0,43690.0,63130.0,78900.0,2024
99,U.S.,1,37-3019,"Grounds Maintenance Workers, All Other",13580.0,47180.0,22.68,43410.0,20.87,30790.0,37810.0,52830.0,76090.0,2024
99,U.S.,1,39-0000,Personal Care and Service Occupations,3159940.0,39410.0,18.95,35110.0,16.88,24220.0,29220.0,44400.0,59320.0,2024
99,U.S.,1,39-1000,Supervisors of Personal Care and Service Workers,225420.0,52440.0,25.21,48050.0,23.1,33070.0,38410.0,61560.0,77160.0,2024
99,U.S.,1,39-1010,First-Line Supervisors of Entertainment and Recreation Workers,118360.0,53820.0,25.87,49100.0,23.61,33520.0,38980.0,63310.0,79130.0,2024
99,U.S.,1,39-1013,First-Line Supervisors of Gambling Services Workers,25530.0,62600.0,30.1,61590.0,29.61,38360.0,49190.0,74080.0,82370.0,2024
99,U.S.,1,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",92830.0,51400.0,24.71,46900.0,22.55,32960.0,37960.0,60190.0,76430.0,2024
99,U.S.,1,39-1020,First-Line Supervisors of Personal Service Workers,107060.0,50920.0,24.48,47080.0,22.64,32150.0,37800.0,59330.0,73800.0,2024
99,U.S.,1,39-1022,First-Line Supervisors of Personal Service Workers,107060.0,50920.0,24.48,47080.0,22.64,32150.0,37800.0,59330.0,73800.0,2024
99,U.S.,1,39-2000,Animal Care and Service Workers,297420.0,35490.0,17.06,33860.0,16.28,24960.0,28980.0,37620.0,47410.0,2024
99,U.S.,1,39-2010,Animal Trainers,20110.0,45780.0,22.01,38750.0,18.63,29120.0,32870.0,48900.0,70800.0,2024
99,U.S.,1,39-2011,Animal Trainers,20110.0,45780.0,22.01,38750.0,18.63,29120.0,32870.0,48900.0,70800.0,2024
99,U.S.,1,39-2020,Animal Caretakers,277300.0,34750.0,16.71,33470.0,16.09,24500.0,28870.0,37160.0,46480.0,2024
99,U.S.,1,39-2021,Animal Caretakers,277300.0,34750.0,16.71,33470.0,16.09,24500.0,28870.0,37160.0,46480.0,2024
99,U.S.,1,39-3000,Entertainment Attendants and Related Workers,627560.0,33380.0,16.05,31200.0,15.0,22240.0,26430.0,35990.0,44710.0,2024
99,U.S.,1,39-3010,Gambling Services Workers,105500.0,39450.0,18.97,33280.0,16.0,22420.0,24950.0,43040.0,70610.0,2024
99,U.S.,1,39-3011,Gambling Dealers,82980.0,40420.0,19.43,33280.0,16.0,22340.0,24480.0,45430.0,73530.0,2024
99,U.S.,1,39-3012,Gambling and Sports Book Writers and Runners,7600.0,32570.0,15.66,30460.0,14.65,22200.0,24960.0,36310.0,45900.0,2024
99,U.S.,1,39-3019,"Gambling Service Workers, All Other",14920.0,37590.0,18.07,34530.0,16.6,22880.0,27570.0,38950.0,56740.0,2024
99,U.S.,1,39-3020,Motion Picture Projectionists,1950.0,50290.0,24.18,38180.0,18.35,24160.0,29250.0,75380.0,82040.0,2024
99,U.S.,1,39-3021,Motion Picture Projectionists,1950.0,50290.0,24.18,38180.0,18.35,24160.0,29250.0,75380.0,82040.0,2024
99,U.S.,1,39-3030,"Ushers, Lobby Attendants, and Ticket Takers",119210.0,31770.0,15.27,31150.0,14.98,22880.0,27140.0,35650.0,40210.0,2024
99,U.S.,1,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",119210.0,31770.0,15.27,31150.0,14.98,22880.0,27140.0,35650.0,40210.0,2024
99,U.S.,1,39-3090,Miscellaneous Entertainment Attendants and Related Workers,400900.0,32180.0,15.47,31020.0,14.91,22040.0,26430.0,35700.0,42640.0,2024
99,U.S.,1,39-3091,Amusement and Recreation Attendants,371590.0,31350.0,15.07,30490.0,14.66,21940.0,26430.0,35360.0,39940.0,2024
99,U.S.,1,39-3092,Costume Attendants,6290.0,65890.0,31.68,54810.0,26.35,33610.0,39240.0,83090.0,115240.0,2024
99,U.S.,1,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",14960.0,36490.0,17.54,34800.0,16.73,23530.0,29120.0,41530.0,50790.0,2024
99,U.S.,1,39-3099,"Entertainment Attendants and Related Workers, All Other",8060.0,36180.0,17.4,34550.0,16.61,22700.0,28180.0,40360.0,52860.0,2024
99,U.S.,1,39-4000,Funeral Service Workers,62630.0,45890.0,22.06,39170.0,18.83,28300.0,31670.0,53830.0,73810.0,2024
99,U.S.,1,39-4010,Embalmers and Crematory Operators,6360.0,51630.0,24.82,48610.0,23.37,32600.0,38140.0,59350.0,73740.0,2024
99,U.S.,1,39-4011,Embalmers,3420.0,57520.0,27.65,56280.0,27.06,35160.0,46160.0,64760.0,78740.0,2024
99,U.S.,1,39-4012,Crematory Operators,2950.0,44790.0,21.53,42880.0,20.62,31970.0,35890.0,49800.0,60260.0,2024
99,U.S.,1,39-4020,Funeral Attendants,30560.0,35900.0,17.26,34610.0,16.64,26820.0,29420.0,39230.0,46690.0,2024
99,U.S.,1,39-4021,Funeral Attendants,30560.0,35900.0,17.26,34610.0,16.64,26820.0,29420.0,39230.0,46690.0,2024
99,U.S.,1,39-4030,"Morticians, Undertakers, and Funeral Arrangers",25700.0,56340.0,27.09,49800.0,23.94,31470.0,38470.0,67140.0,85940.0,2024
99,U.S.,1,39-4031,"Morticians, Undertakers, and Funeral Arrangers",25700.0,56340.0,27.09,49800.0,23.94,31470.0,38470.0,67140.0,85940.0,2024
99,U.S.,1,39-5000,Personal Appearance Workers,543830.0,42480.0,20.42,35310.0,16.98,25580.0,30220.0,47040.0,63900.0,2024
99,U.S.,1,39-5010,"Barbers, Hairdressers, Hairstylists and Cosmetologists",313560.0,43710.0,21.01,35420.0,17.03,24960.0,29120.0,48670.0,71360.0,2024
