season,week,celebrity_name,ballroom_partner,fan_share
28,4,Karamo Brown,Jenna Johnson,0.0
28,4,Kate Flannery,Pasha Pashkov,0.0
28,4,Kel Mitchell,Witney Carson,0.0
28,4,Lamar Odom,Peta Murgatroyd,0.0
28,4,Lauren Alaina,Gleb Savchenko,0.0
28,4,Sailor Brinkley-Cook,Valentin Chmerkovskiy,1.0
28,4,Sean Spicer,Lindsay Arnold,0.0
28,5,Ally Brooke,Sasha Farber,0.0
28,5,Hannah Brown,Alan Bersten,1.4638068250708533e-217
28,5,James Van Der Beek,Emma Slater,0.0
28,5,Karamo Brown,Jenna Johnson,0.0
28,5,Kate Flannery,Pasha Pashkov,0.0
28,5,Kel Mitchell,Witney Carson,0.0
28,5,Lauren Alaina,Gleb Savchenko,6.465260291315481e-226
28,5,Sailor Brinkley-Cook,Valentin Chmerkovskiy,1.0
28,5,Sean Spicer,Lindsay Arnold,0.0
28,6,Ally Brooke,Sasha Farber,0.0
28,6,Hannah Brown,Alan Bersten,1.3183616686033703e-268
28,6,James Van Der Beek,Emma Slater,0.0
28,6,Karamo Brown,Jenna Johnson,0.0
28,6,Kate Flannery,Pasha Pashkov,0.0
28,6,Kel Mitchell,Witney Carson,0.0
28,6,Lauren Alaina,Gleb Savchenko,0.0
28,6,Sailor Brinkley-Cook,Valentin Chmerkovskiy,1.0
28,6,Sean Spicer,Lindsay Arnold,0.0
28,7,Ally Brooke,Sasha Farber,1.0725696276673786e-276
28,7,Hannah Brown,Alan Bersten,5.547080511027886e-121
28,7,James Van Der Beek,Emma Slater,0.0
28,7,Karamo Brown,Jenna Johnson,0.0
28,7,Kate Flannery,Pasha Pashkov,0.0
28,7,Kel Mitchell,Witney Carson,0.0
28,7,Lauren Alaina,Gleb Savchenko,1.0
28,7,Sean Spicer,Lindsay Arnold,0.0
28,8,Ally Brooke,Sasha Farber,2.0190530939104281e-199
28,8,Hannah Brown,Alan Bersten,1.0012960347450772e-60
28,8,James Van Der Beek,Emma Slater,0.0
28,8,Kate Flannery,Pasha Pashkov,0.0
28,8,Kel Mitchell,Witney Carson,0.0
28,8,Lauren Alaina,Gleb Savchenko,1.0
28,8,Sean Spicer,Lindsay Arnold,0.0
28,9,Ally Brooke,Sasha Farber,6.385098195975179e-234
28,9,Hannah Brown,Alan Bersten,1.0
28,9,James Van Der Beek,Emma Slater,0.0
28,9,Kel Mitchell,Witney Carson,0.0
28,9,Lauren Alaina,Gleb Savchenko,4.2657746617128006e-138
28,9,Sean Spicer,Lindsay Arnold,0.0
28,10,Ally Brooke,Sasha Farber,1.2217243448998415e-96
28,10,Hannah Brown,Alan Bersten,1.0
28,10,James Van Der Beek,Emma Slater,0.0
28,10,Kel Mitchell,Witney Carson,0.0
28,10,Lauren Alaina,Gleb Savchenko,4.6168557613155407e-35
28,11,Ally Brooke,Sasha Farber,3.336929526431795e-114
28,11,Hannah Brown,Alan Bersten,0.5210081665762347
28,11,Kel Mitchell,Witney Carson,0.0
28,11,Lauren Alaina,Gleb Savchenko,0.47899183342376533
29,1,AJ McLean,Cheryl Burke,0.0
29,1,Anne Heche,Keo Motsepe,0.0
29,1,Carole Baskin,Pasha Pashkov,0.0
29,1,Charles Oakley,Emma Slater,0.0
29,1,Chrishell Stause,Gleb Savchenko,0.0
29,1,Jeannie Mai,Brandon Armstrong,0.0
29,1,Jesse Metcalfe,Sharna Burgess,0.0
29,1,Johnny Weir,Britt Stewart,0.0
29,1,Justina Machado,Sasha Farber,0.0
29,1,Kaitlyn Bristowe,Artem Chigvintsev,0.0
29,1,Monica Aldama,Valentin Chmerkovskiy,0.0
29,1,Nelly,Daniella Karagach,0.0
29,1,Nev Schulman,Jenna Johnson,0.0
29,1,Skai Jackson,Alan Bersten,1.0
29,1,Veron Davis,Peta Murgatroyd,0.0
29,2,AJ McLean,Cheryl Burke,0.0
29,2,Anne Heche,Keo Motsepe,0.0
29,2,Carole Baskin,Pasha Pashkov,0.0
29,2,Charles Oakley,Emma Slater,0.0
29,2,Chrishell Stause,Gleb Savchenko,0.0
29,2,Jeannie Mai,Brandon Armstrong,0.0
29,2,Jesse Metcalfe,Sharna Burgess,0.0
29,2,Johnny Weir,Britt Stewart,0.0
29,2,Justina Machado,Sasha Farber,0.0
29,2,Kaitlyn Bristowe,Artem Chigvintsev,0.0
29,2,Monica Aldama,Valentin Chmerkovskiy,0.0
29,2,Nelly,Daniella Karagach,0.0
29,2,Nev Schulman,Jenna Johnson,0.0
29,2,Skai Jackson,Alan Bersten,1.0
29,2,Veron Davis,Peta Murgatroyd,0.0
29,3,AJ McLean,Cheryl Burke,0.0
29,3,Anne Heche,Keo Motsepe,0.0
29,3,Carole Baskin,Pasha Pashkov,0.0
29,3,Chrishell Stause,Gleb Savchenko,0.0
29,3,Jeannie Mai,Brandon Armstrong,0.0
29,3,Jesse Metcalfe,Sharna Burgess,0.0
29,3,Johnny Weir,Britt Stewart,0.0
29,3,Justina Machado,Sasha Farber,0.0
29,3,Kaitlyn Bristowe,Artem Chigvintsev,0.0
29,3,Monica Aldama,Valentin Chmerkovskiy,0.0
29,3,Nelly,Daniella Karagach,0.0
29,3,Nev Schulman,Jenna Johnson,0.0
29,3,Skai Jackson,Alan Bersten,1.0
29,3,Veron Davis,Peta Murgatroyd,0.0
29,4,AJ McLean,Cheryl Burke,0.0
29,4,Anne Heche,Keo Motsepe,0.0
29,4,Chrishell Stause,Gleb Savchenko,0.0
29,4,Jeannie Mai,Brandon Armstrong,0.0
29,4,Jesse Metcalfe,Sharna Burgess,0.0
29,4,Johnny Weir,Britt Stewart,0.0
29,4,Justina Machado,Sasha Farber,0.0
29,4,Kaitlyn Bristowe,Artem Chigvintsev,0.0
29,4,Monica Aldama,Valentin Chmerkovskiy,0.0
29,4,Nelly,Daniella Karagach,0.0
29,4,Nev Schulman,Jenna Johnson,0.0
29,4,Skai Jackson,Alan Bersten,1.0
29,4,Veron Davis,Peta Murgatroyd,0.0
29,5,AJ McLean,Cheryl Burke,0.0
29,5,Chrishell Stause,Gleb Savchenko,0.0
29,5,Jeannie Mai,Brandon Armstrong,0.0
29,5,Jesse Metcalfe,Sharna Burgess,0.0
29,5,Johnny Weir,Britt Stewart,0.0
29,5,Justina Machado,Sasha Farber,0.0
29,5,Kaitlyn Bristowe,Artem Chigvintsev,0.0
29,5,Monica Aldama,Valentin Chmerkovskiy,0.0
29,5,Nelly,Daniella Karagach,0.0
29,5,Nev Schulman,Jenna Johnson,0.0
29,5,Skai Jackson,Alan Bersten,1.0
29,5,Veron Davis,Peta Murgatroyd,0.0
29,6,AJ McLean,Cheryl Burke,0.0
29,6,Chrishell Stause,Gleb Savchenko,0.0
29,6,Jeannie Mai,Brandon Armstrong,0.0
29,6,Johnny Weir,Britt Stewart,0.0
29,6,Justina Machado,Sasha Farber,0.0
29,6,Kaitlyn Bristowe,Artem Chigvintsev,0.0
29,6,Monica Aldama,Valentin Chmerkovskiy,0.0
29,6,Nelly,Daniella Karagach,0.0
29,6,Nev Schulman,Jenna Johnson,0.0
29,6,Skai Jackson,Alan Bersten,1.0
29,6,Veron Davis,Peta Murgatroyd,0.0
29,7,AJ McLean,Cheryl Burke,0.0
29,7,Chrishell Stause,Gleb Savchenko,0.0
29,7,Jeannie Mai,Brandon Armstrong,0.0
29,7,Johnny Weir,Britt Stewart,0.0
29,7,Justina Machado,Sasha Farber,0.0
29,7,Kaitlyn Bristowe,Artem Chigvintsev,0.0
29,7,Monica Aldama,Valentin Chmerkovskiy,0.0
29,7,Nelly,Daniella Karagach,0.0
29,7,Nev Schulman,Jenna Johnson,0.0
29,7,Skai Jackson,Alan Bersten,1.0
29,8,AJ McLean,Cheryl Burke,0.0
29,8,Chrishell Stause,Gleb Savchenko,0.0
29,8,Johnny Weir,Britt Stewart,0.0
29,8,Justina Machado,Sasha Farber,0.0
29,8,Kaitlyn Bristowe,Artem Chigvintsev,0.0
29,8,Nelly,Daniella Karagach,0.0
29,8,Nev Schulman,Jenna Johnson,0.0
29,8,Skai Jackson,Alan Bersten,1.0
29,9,AJ McLean,Cheryl Burke,0.0
29,9,Johnny Weir,Britt Stewart,0.0
29,9,Justina Machado,Sasha Farber,0.0
29,9,Kaitlyn Bristowe,Artem Chigvintsev,0.0
29,9,Nelly,Daniella Karagach,0.0
29,9,Nev Schulman,Jenna Johnson,0.0
29,9,Skai Jackson,Alan Bersten,1.0
29,10,Johnny Weir,Britt Stewart,0.0
29,10,Justina Machado,Sasha Farber,0.0
29,10,Kaitlyn Bristowe,Artem Chigvintsev,0.0
29,10,Nelly,Daniella Karagach,0.0
29,10,Nev Schulman,Jenna Johnson,0.0
29,10,Skai Jackson,Alan Bersten,1.0
29,11,Justina Machado,Sasha Farber,0.0
29,11,Kaitlyn Bristowe,Artem Chigvintsev,0.5000000180548341
29,11,Nelly,Daniella Karagach,0.0
29,11,Nev Schulman,Jenna Johnson,0.49999998194516587
3,1,Emmitt Smith,Cheryl Burke,0.0
3,1,Harry Hamlin,Ashly DelGrosso,0.0
3,1,Jerry Springer,Kym Johnson,0.0
3,1,Joey Lawrence,Edyta Sliwinska,0.0
3,1,Mario Lopez,Karina Smirnoff,0.0
3,1,Monique Coleman,Louis van Amstel,2.0381686273316122e-09
3,1,Sara Evans,Tony Dovolani,0.0
3,1,Shanna Moakler,Jesse DeSoto,0.0
3,1,Tucker Carlson,Elena Grinenko,0.0
3,1,Vivica A. Fox,Nick Kosovich,0.0
3,1,Willa Ford,Maksim Chmerkoskiy,0.9999999979618315
3,2,Emmitt Smith,Cheryl Burke,0.0
3,2,Harry Hamlin,Ashly DelGrosso,0.0
3,2,Jerry Springer,Kym Johnson,0.0
3,2,Joey Lawrence,Edyta Sliwinska,0.0
3,2,Mario Lopez,Karina Smirnoff,0.0
3,2,Monique Coleman,Louis van Amstel,1.3872926158131289e-86
3,2,Sara Evans,Tony Dovolani,0.0
3,2,Shanna Moakler,Jesse DeSoto,0.0
3,2,Vivica A. Fox,Nick Kosovich,0.0
3,2,Willa Ford,Maksim Chmerkoskiy,1.0
3,3,Emmitt Smith,Cheryl Burke,0.0
3,3,Harry Hamlin,Ashly DelGrosso,0.0
3,3,Jerry Springer,Kym Johnson,0.0
3,3,Joey Lawrence,Edyta Sliwinska,0.0
3,3,Mario Lopez,Karina Smirnoff,0.0
3,3,Monique Coleman,Louis van Amstel,1.0
3,3,Sara Evans,Tony Dovolani,0.0
3,3,Vivica A. Fox,Nick Kosovich,0.0
3,3,Willa Ford,Maksim Chmerkoskiy,4.365657882582326e-112
3,4,Emmitt Smith,Cheryl Burke,0.0
3,4,Jerry Springer,Kym Johnson,0.0
3,4,Joey Lawrence,Edyta Sliwinska,0.0
3,4,Mario Lopez,Karina Smirnoff,0.0
3,4,Monique Coleman,Louis van Amstel,1.0
3,4,Sara Evans,Tony Dovolani,0.0
3,4,Vivica A. Fox,Nick Kosovich,0.0
3,4,Willa Ford,Maksim Chmerkoskiy,2.4977213505990348e-129
3,5,Emmitt Smith,Cheryl Burke,0.0
3,5,Jerry Springer,Kym Johnson,0.0
3,5,Joey Lawrence,Edyta Sliwinska,0.0
3,5,Mario Lopez,Karina Smirnoff,0.0
3,5,Monique Coleman,Louis van Amstel,5.593550658528393e-104
3,5,Sara Evans,Tony Dovolani,0.0
3,5,Willa Ford,Maksim Chmerkoskiy,1.0
3,6,Emmitt Smith,Cheryl Burke,0.0
3,6,Jerry Springer,Kym Johnson,0.0
3,6,Joey Lawrence,Edyta Sliwinska,0.0
3,6,Mario Lopez,Karina Smirnoff,0.0
3,6,Monique Coleman,Louis van Amstel,1.0
3,7,Emmitt Smith,Cheryl Burke,0.0
3,7,Jerry Springer,Kym Johnson,0.0
3,7,Joey Lawrence,Edyta Sliwinska,0.0
3,7,Mario Lopez,Karina Smirnoff,0.0
3,7,Monique Coleman,Louis van Amstel,1.0
3,8,Emmitt Smith,Cheryl Burke,0.0
3,8,Joey Lawrence,Edyta Sliwinska,0.0
3,8,Mario Lopez,Karina Smirnoff,0.0
3,8,Monique Coleman,Louis van Amstel,1.0
3,9,Emmitt Smith,Cheryl Burke,0.0
3,9,Joey Lawrence,Edyta Sliwinska,1.0
3,9,Mario Lopez,Karina Smirnoff,1.6040187154897883e-156
3,10,Emmitt Smith,Cheryl Burke,0.0
3,10,Mario Lopez,Karina Smirnoff,1.0
30,1,Amanda Kloots,Alan Bersten,0.0
30,1,Brian Austin Green,Sharna Burgess,0.0
30,1,Christine Chiu,Pasha Pashkov,0.0
30,1,Cody Rigsby,Cheryl Burke,0.0
30,1,Iman Shumpert,Daniella Karagach,0.0
30,1,Jimmie Allen,Emma Slater,0.0
30,1,JoJo Siwa,Jenna Johnson,0.5433854989325784
30,1,Kenya Moore,Brandon Armstrong,0.0
30,1,Martin Kove,Britt Stewart,0.0
30,1,Matt James,Lindsay Arnold,0.0
30,1,Melanie C,Gleb Savchenko,0.0
30,1,Melora Hardin,Artem Chigvintsev,0.0
30,1,"Mike ""The Miz"" Mizanin",Witney Carson,0.0
30,1,Olivia Jade,Valentin Chmerkovskiy,1.963e-320
30,1,Suni Lee,Sasha Farber,0.45661450106742163
30,2,Amanda Kloots,Alan Bersten,0.0
30,2,Brian Austin Green,Sharna Burgess,0.0
30,2,Christine Chiu,Pasha Pashkov,0.0
30,2,Cody Rigsby,Cheryl Burke,0.0
30,2,Iman Shumpert,Daniella Karagach,0.0
30,2,Jimmie Allen,Emma Slater,0.0
30,2,JoJo Siwa,Jenna Johnson,1.0
30,2,Kenya Moore,Brandon Armstrong,0.0
30,2,Martin Kove,Britt Stewart,0.0
30,2,Matt James,Lindsay Arnold,0.0
30,2,Melanie C,Gleb Savchenko,0.0
30,2,Melora Hardin,Artem Chigvintsev,0.0
30,2,"Mike ""The Miz"" Mizanin",Witney Carson,0.0
30,2,Olivia Jade,Valentin Chmerkovskiy,0.0
30,2,Suni Lee,Sasha Farber,1.954823089916185e-52
30,3,Amanda Kloots,Alan Bersten,0.0
30,3,Brian Austin Green,Sharna Burgess,0.0
30,3,Christine Chiu,Pasha Pashkov,0.0
30,3,Cody Rigsby,Cheryl Burke,0.0
30,3,Iman Shumpert,Daniella Karagach,0.0
30,3,Jimmie Allen,Emma Slater,0.0
30,3,JoJo Siwa,Jenna Johnson,1.0
30,3,Kenya Moore,Brandon Armstrong,0.0
30,3,Matt James,Lindsay Arnold,0.0
30,3,Melanie C,Gleb Savchenko,0.0
30,3,Melora Hardin,Artem Chigvintsev,0.0
30,3,"Mike ""The Miz"" Mizanin",Witney Carson,0.0
30,3,Olivia Jade,Valentin Chmerkovskiy,0.0
30,3,Suni Lee,Sasha Farber,7.281314285379589e-78
30,4,Amanda Kloots,Alan Bersten,0.0
30,4,Brian Austin Green,Sharna Burgess,0.0
30,4,Cody Rigsby,Cheryl Burke,0.0
30,4,Iman Shumpert,Daniella Karagach,0.0
30,4,Jimmie Allen,Emma Slater,0.0
30,4,JoJo Siwa,Jenna Johnson,1.0
30,4,Kenya Moore,Brandon Armstrong,0.0
30,4,Matt James,Lindsay Arnold,0.0
30,4,Melanie C,Gleb Savchenko,0.0
30,4,Melora Hardin,Artem Chigvintsev,0.0
30,4,"Mike ""The Miz"" Mizanin",Witney Carson,0.0
30,4,Olivia Jade,Valentin Chmerkovskiy,1.128754181451e-311
30,4,Suni Lee,Sasha Farber,8.434196554102565e-207
30,5,Amanda Kloots,Alan Bersten,0.0
30,5,Cody Rigsby,Cheryl Burke,0.0
30,5,Iman Shumpert,Daniella Karagach,0.0
30,5,Jimmie Allen,Emma Slater,0.0
30,5,JoJo Siwa,Jenna Johnson,1.0
30,5,Kenya Moore,Brandon Armstrong,0.0
30,5,Melanie C,Gleb Savchenko,0.0
30,5,Melora Hardin,Artem Chigvintsev,0.0
30,5,"Mike ""The Miz"" Mizanin",Witney Carson,0.0
30,5,Olivia Jade,Valentin Chmerkovskiy,4.374e-320
30,5,Suni Lee,Sasha Farber,8.260082969470182e-78
30,6,Amanda Kloots,Alan Bersten,0.0
30,6,Cody Rigsby,Cheryl Burke,0.0
30,6,Iman Shumpert,Daniella Karagach,0.0
30,6,Jimmie Allen,Emma Slater,0.0
30,6,JoJo Siwa,Jenna Johnson,1.0
30,6,Kenya Moore,Brandon Armstrong,0.0
30,6,Melora Hardin,Artem Chigvintsev,0.0
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,0.0
30,6,Olivia Jade,Valentin Chmerkovskiy,0.0
30,6,Suni Lee,Sasha Farber,1.76066618341473e-146
30,7,Amanda Kloots,Alan Bersten,0.0
30,7,Cody Rigsby,Cheryl Burke,0.0
30,7,Iman Shumpert,Daniella Karagach,0.0
30,7,Jimmie Allen,Emma Slater,0.0
30,7,JoJo Siwa,Jenna Johnson,1.0
30,7,Melora Hardin,Artem Chigvintsev,0.0
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,0.0
30,7,Olivia Jade,Valentin Chmerkovskiy,0.0
30,7,Suni Lee,Sasha Farber,1.0867186561285775e-163
30,8,Amanda Kloots,Alan Bersten,0.0
30,8,Cody Rigsby,Cheryl Burke,0.0
30,8,Iman Shumpert,Daniella Karagach,0.0
30,8,Jimmie Allen,Emma Slater,0.0
30,8,JoJo Siwa,Jenna Johnson,1.0
30,8,Melora Hardin,Artem Chigvintsev,0.0
30,8,Olivia Jade,Valentin Chmerkovskiy,8.606348652773603e-286
30,8,Suni Lee,Sasha Farber,2.3653244585294785e-172
30,9,Amanda Kloots,Alan Bersten,0.0
30,9,Cody Rigsby,Cheryl Burke,0.0
30,9,Iman Shumpert,Daniella Karagach,0.0
30,9,JoJo Siwa,Jenna Johnson,4.552383786671557e-61
30,9,Melora Hardin,Artem Chigvintsev,0.0
30,9,Suni Lee,Sasha Farber,1.0
30,10,Amanda Kloots,Alan Bersten,0.0
30,10,Cody Rigsby,Cheryl Burke,0.0
30,10,Iman Shumpert,Daniella Karagach,0.0
30,10,JoJo Siwa,Jenna Johnson,1.0
31,1,Charli D'Amelio,Mark Ballas,1.0
31,1,Cheryl Ladd,Louis van Amstel,0.0
31,1,Daniel Durant,Britt Stewart,0.0
31,1,Gabby Windey,Valentin Chmerkovskiy,0.0
31,1,Heidi D'Amelio,Artem Chigvintsev,0.0
31,1,Jason Lewis,Peta Murgatroyd,0.0
31,1,Jessie James Decker,Alan Bersten,0.0
31,1,Jordin Sparks,Brandon Armstrong,0.0
31,1,Joseph Baena,Daniella Karagach,0.0
31,1,Sam Champion,Cheryl Burke,0.0
31,1,Selma Blair,Sasha Farber,0.0
31,1,Shangela,Gleb Savchenko,0.0
31,1,Teresa Giudice,Pasha Pashkov,0.0
31,1,Trevor Donovan,Emma Slater,0.0
31,1,Vinny Guadagnino,Koko Iwasaki,0.0
31,1,Wayne Brady,Witney Carson,0.0
31,2,Charli D'Amelio,Mark Ballas,1.0
31,2,Cheryl Ladd,Louis van Amstel,0.0
31,2,Daniel Durant,Britt Stewart,0.0
31,2,Gabby Windey,Valentin Chmerkovskiy,0.0
31,2,Heidi D'Amelio,Artem Chigvintsev,0.0
31,2,Jessie James Decker,Alan Bersten,0.0
31,2,Jordin Sparks,Brandon Armstrong,0.0
31,2,Joseph Baena,Daniella Karagach,0.0
31,2,Sam Champion,Cheryl Burke,0.0
31,2,Selma Blair,Sasha Farber,0.0
31,2,Shangela,Gleb Savchenko,0.0
31,2,Teresa Giudice,Pasha Pashkov,0.0
31,2,Trevor Donovan,Emma Slater,0.0
31,2,Vinny Guadagnino,Koko Iwasaki,0.0
31,2,Wayne Brady,Witney Carson,0.0
31,3,Charli D'Amelio,Mark Ballas,1.0
31,3,Cheryl Ladd,Louis van Amstel,0.0
31,3,Daniel Durant,Britt Stewart,0.0
31,3,Gabby Windey,Valentin Chmerkovskiy,0.0
31,3,Heidi D'Amelio,Artem Chigvintsev,0.0
31,3,Jessie James Decker,Alan Bersten,0.0
31,3,Jordin Sparks,Brandon Armstrong,0.0
31,3,Joseph Baena,Daniella Karagach,0.0
31,3,Sam Champion,Cheryl Burke,0.0
31,3,Selma Blair,Sasha Farber,0.0
31,3,Shangela,Gleb Savchenko,0.0
31,3,Trevor Donovan,Emma Slater,0.0
31,3,Vinny Guadagnino,Koko Iwasaki,0.0
31,3,Wayne Brady,Witney Carson,0.0
31,4,Charli D'Amelio,Mark Ballas,1.0
31,4,Daniel Durant,Britt Stewart,0.0
31,4,Gabby Windey,Valentin Chmerkovskiy,0.0
31,4,Heidi D'Amelio,Artem Chigvintsev,0.0
31,4,Jessie James Decker,Alan Bersten,0.0
31,4,Jordin Sparks,Brandon Armstrong,0.0
31,4,Joseph Baena,Daniella Karagach,0.0
31,4,Sam Champion,Cheryl Burke,0.0
31,4,Selma Blair,Sasha Farber,0.0
31,4,Shangela,Gleb Savchenko,0.0
31,4,Trevor Donovan,Emma Slater,0.0
31,4,Vinny Guadagnino,Koko Iwasaki,0.0
31,4,Wayne Brady,Witney Carson,0.0
31,5,Charli D'Amelio,Mark Ballas,1.0
31,5,Daniel Durant,Britt Stewart,0.0
31,5,Gabby Windey,Valentin Chmerkovskiy,0.0
31,5,Heidi D'Amelio,Artem Chigvintsev,0.0
31,5,Jessie James Decker,Alan Bersten,0.0
31,5,Jordin Sparks,Brandon Armstrong,0.0
31,5,Joseph Baena,Daniella Karagach,0.0
31,5,Selma Blair,Sasha Farber,0.0
31,5,Shangela,Gleb Savchenko,0.0
31,5,Trevor Donovan,Emma Slater,0.0
31,5,Vinny Guadagnino,Koko Iwasaki,0.0
31,5,Wayne Brady,Witney Carson,0.0
31,6,Charli D'Amelio,Mark Ballas,1.0
31,6,Daniel Durant,Britt Stewart,0.0
31,6,Gabby Windey,Valentin Chmerkovskiy,0.0
31,6,Heidi D'Amelio,Artem Chigvintsev,0.0
31,6,Jessie James Decker,Alan Bersten,0.0
31,6,Jordin Sparks,Brandon Armstrong,0.0
31,6,Shangela,Gleb Savchenko,0.0
31,6,Trevor Donovan,Emma Slater,0.0
31,6,Vinny Guadagnino,Koko Iwasaki,0.0
31,6,Wayne Brady,Witney Carson,0.0
31,7,Charli D'Amelio,Mark Ballas,1.0
31,7,Daniel Durant,Britt Stewart,0.0
31,7,Gabby Windey,Valentin Chmerkovskiy,0.0
31,7,Heidi D'Amelio,Artem Chigvintsev,0.0
31,7,Jordin Sparks,Brandon Armstrong,0.0
31,7,Shangela,Gleb Savchenko,0.0
31,7,Trevor Donovan,Emma Slater,0.0
31,7,Vinny Guadagnino,Koko Iwasaki,0.0
31,7,Wayne Brady,Witney Carson,0.0
31,8,Charli D'Amelio,Mark Ballas,1.0
31,8,Daniel Durant,Britt Stewart,0.0
31,8,Gabby Windey,Valentin Chmerkovskiy,0.0
31,8,Heidi D'Amelio,Artem Chigvintsev,0.0
31,8,Shangela,Gleb Savchenko,0.0
31,8,Trevor Donovan,Emma Slater,0.0
31,8,Vinny Guadagnino,Koko Iwasaki,0.0
31,8,Wayne Brady,Witney Carson,0.0
31,9,Charli D'Amelio,Mark Ballas,1.0
31,9,Daniel Durant,Britt Stewart,0.0
31,9,Gabby Windey,Valentin Chmerkovskiy,0.0
31,9,Shangela,Gleb Savchenko,0.0
31,9,Trevor Donovan,Emma Slater,0.0
31,9,Wayne Brady,Witney Carson,0.0
31,10,Charli D'Amelio,Mark Ballas,1.0
31,10,Gabby Windey,Valentin Chmerkovskiy,0.0
31,10,Shangela,Gleb Savchenko,0.0
31,10,Wayne Brady,Witney Carson,0.0
32,1,Adrian Peterson,Britt Stewart,0.0
32,1,Alyson Hannigan,Sasha Farber,0.0
32,1,Ariana Madix,Pasha Pashkov,0.0
32,1,Barry Williams,Peta Murgatroyd,0.0
32,1,Charity Lawson,Artem Chigvintsev,0.0
32,1,Harry Jowsey,Rylee Arnold,0.0
32,1,Jamie Lynn Spears,Alan Bersten,0.0
32,1,Jason Mraz,Daniella Karagach,0.0
32,1,Lele Pons,Brandon Armstrong,0.0
32,1,Matt Walsh,Koko Iwasaki,0.0
32,1,Mauricio Umansky,Emma Slater,0.0
32,1,Mira Sorvino,Gleb Savchenko,0.0
32,1,Tyson Beckford,Jenna Johnson,0.0
32,1,Xochitl Gomez,Valentin Chmerkovskiy,1.0
32,2,Adrian Peterson,Britt Stewart,0.0
32,2,Alyson Hannigan,Sasha Farber,0.0
32,2,Ariana Madix,Pasha Pashkov,0.0
32,2,Barry Williams,Peta Murgatroyd,0.0
32,2,Charity Lawson,Artem Chigvintsev,0.0
32,2,Harry Jowsey,Rylee Arnold,0.0
32,2,Jamie Lynn Spears,Alan Bersten,0.0
32,2,Jason Mraz,Daniella Karagach,0.0
32,2,Lele Pons,Brandon Armstrong,0.0
32,2,Mauricio Umansky,Emma Slater,0.0
32,2,Mira Sorvino,Gleb Savchenko,0.0
32,2,Tyson Beckford,Jenna Johnson,0.0
32,2,Xochitl Gomez,Valentin Chmerkovskiy,1.0
32,3,Adrian Peterson,Britt Stewart,0.0
32,3,Alyson Hannigan,Sasha Farber,0.0
32,3,Ariana Madix,Pasha Pashkov,0.0
32,3,Barry Williams,Peta Murgatroyd,0.0
32,3,Charity Lawson,Artem Chigvintsev,0.0
32,3,Harry Jowsey,Rylee Arnold,0.0
32,3,Jason Mraz,Daniella Karagach,0.0
32,3,Lele Pons,Brandon Armstrong,0.0
32,3,Mauricio Umansky,Emma Slater,0.0
32,3,Mira Sorvino,Gleb Savchenko,0.0
32,3,Tyson Beckford,Jenna Johnson,0.0
32,3,Xochitl Gomez,Valentin Chmerkovskiy,1.0
32,4,Adrian Peterson,Britt Stewart,0.0
32,4,Alyson Hannigan,Sasha Farber,0.0
32,4,Ariana Madix,Pasha Pashkov,0.0
32,4,Barry Williams,Peta Murgatroyd,0.0
32,4,Charity Lawson,Artem Chigvintsev,0.0
32,4,Harry Jowsey,Rylee Arnold,0.0
32,4,Jason Mraz,Daniella Karagach,0.0
32,4,Lele Pons,Brandon Armstrong,0.0
32,4,Mauricio Umansky,Emma Slater,0.0
32,4,Mira Sorvino,Gleb Savchenko,0.0
32,4,Xochitl Gomez,Valentin Chmerkovskiy,1.0
32,5,Alyson Hannigan,Sasha Farber,0.0
32,5,Ariana Madix,Pasha Pashkov,0.0
32,5,Barry Williams,Peta Murgatroyd,0.0
32,5,Charity Lawson,Artem Chigvintsev,0.0
32,5,Harry Jowsey,Rylee Arnold,0.0
32,5,Jason Mraz,Daniella Karagach,0.0
32,5,Lele Pons,Brandon Armstrong,0.0
32,5,Mauricio Umansky,Emma Slater,0.0
32,5,Mira Sorvino,Gleb Savchenko,0.0
32,5,Xochitl Gomez,Valentin Chmerkovskiy,1.0
32,6,Alyson Hannigan,Sasha Farber,0.0
32,6,Ariana Madix,Pasha Pashkov,0.0
32,6,Barry Williams,Peta Murgatroyd,0.0
32,6,Charity Lawson,Artem Chigvintsev,0.0
32,6,Harry Jowsey,Rylee Arnold,0.0
32,6,Jason Mraz,Daniella Karagach,0.0
32,6,Lele Pons,Brandon Armstrong,0.0
32,6,Mauricio Umansky,Emma Slater,0.0
32,6,Xochitl Gomez,Valentin Chmerkovskiy,1.0
32,7,Alyson Hannigan,Sasha Farber,0.0
32,7,Ariana Madix,Pasha Pashkov,0.0
32,7,Barry Williams,Peta Murgatroyd,0.0
32,7,Charity Lawson,Artem Chigvintsev,0.0
32,7,Harry Jowsey,Rylee Arnold,0.0
32,7,Jason Mraz,Daniella Karagach,0.0
32,7,Lele Pons,Brandon Armstrong,0.0
32,7,Xochitl Gomez,Valentin Chmerkovskiy,1.0
32,8,Alyson Hannigan,Sasha Farber,0.0
32,8,Ariana Madix,Pasha Pashkov,0.0
32,8,Barry Williams,Peta Murgatroyd,0.0
32,8,Charity Lawson,Artem Chigvintsev,0.0
32,8,Harry Jowsey,Rylee Arnold,0.0
